,timestamp,latency_edgex-core-metadata_edgex-device-mqtt,latency_edgex-ui_edgex-core-metadata,latency_edgex-core-command_edgex-core-metadata,latency_edgex-ui_edgex-core-data,latency_edgex-device-mqtt_edgex-core-metadata,latency_edgex-ui_edgex-core-command,latency_edgex-core-command_edgex-device-mqtt,latency_edgex-ui_edgex-sys-mgmt-agent,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,error_edgex-device-mqtt,error_edgex-core-command,error_edgex-core-data,error_edgex-core-metadata,error_edgex-ui
64,31/05/2023 15:08,22.375,22.703125,9.333333333,35,4.8,975,975,24.25,0,1,0.941986671,10.018816,0,1,4.49821558,22.183936,0,1,1.066648569,10.1376,0,1,0.675460123,9.342976,0,1,0.198470845,0.8192,0,1,9.100619489,15.204352,0,1,0.026345609,7.831552,3,1,13.98869831,440.172544,0,1,2.582675309,14.352384,0,0,0,0.027173913,0.011661808
65,31/05/2023 15:10,21.25,23.36363636,9.545454545,16.375,9.583333333,975,975,47.5,0,1,2.25406926,9.150464,0,1,3.941404031,10.674176,0,1,0.645726088,11.132928,0,1,0.276913473,9.797632,0,1,0.247785274,0.806912,4,0.666666667,8.020560672,26.27584,0,1,0.01498737,7.827456,0,1,6.605021162,14.086144,0,1,2.040871254,11.55072,0,0,0,0.519434629,0.023333333
66,31/05/2023 15:12,,23.45212766,9.625,22.9375,,36.25,,43.75,0,1,1.452271181,9.85088,0,1,4.340609056,10.842112,1,0.083333333,1.453907471,17.87904,0,1,0.646616153,9.50272,0,1,0.23190549,0.811008,0,1,10.57015582,26.595328,0,1,0.018248281,7.827456,0,1,7.919597226,12.931072,0,1,2.355482238,11.603968,,0.857204086,0,0.015870998,0.032163743
67,31/05/2023 15:15,23.5,213.8235294,70,562.5,,975,975,24.25,0,1,1.189062203,9.207808,0,1,2.47036005,11.218944,0,1,0.665517749,20.185088,0,1,0.358709889,9.879552,0,1,0.132236744,0.811008,0,1,8.989400489,10.883072,0,1,0.020875358,7.827456,0,1,7.274159354,13.938688,2,1,99.80995099,16.121856,0,0,0,0.036764706,0.017064846
68,31/05/2023 15:17,23.125,24.18571429,13,19.5625,9.25,975,975,24.25,0,1,1.802076743,9.330688,0,1,3.957605893,10.756096,0,1,1.145569183,9.928704,0,1,0.675011934,9.342976,3,1,0.274923847,499.982336,0,1,9.819909473,10.932224,0,1,0.022265716,7.827456,0,1,7.750083274,14.405632,0,1,2.453211193,10.665984,0,0,0,0.032467532,0.017910448
69,31/05/2023 15:19,23.5,23.62209302,16,16.28125,23.5,975,975,47.5,0,1,1.257388741,9.146368,0,1,4.462478962,11.075584,0,1,1.226877274,9.97376,0,1,0.527051818,9.515008,0,1,0.184214809,0.937984,0,1,8.579973482,11.313152,4,0.5,2.092931858,16.203776,0,1,7.332334935,13.131776,0,1,2.402298949,10.73152,0,0,0,0.042168675,0.019283747
70,31/05/2023 15:21,23.5,23.07692308,16,875,9.75,975,975,24.25,0,1,1.895152722,9.33888,2,1,99.67019868,16.809984,0,1,0.590130956,10.87488,0,1,0.679468669,9.551872,0,1,0.201324408,0.933888,0,1,9.803768333,12.005376,0,1,1.618306028,16.728064,0,1,8.354852433,13.131776,0,1,1.699620585,11.30496,0,0,0,0.006666667,0.022222222
71,31/05/2023 15:23,16.75,23.28773585,16,12.1,9.583333333,975,975,24.25,0,1,1.133370878,9.129984,0,1,4.062422184,11.010048,0,1,1.183077056,10.969088,3,1,0.523371745,464.969728,0,1,0.20664804,0.937984,0,1,9.353356107,10.674176,0,1,1.63453997,8.863744,0,1,7.178640295,13.463552,0,1,3.841810464,13.25056,0,0,0,0.054216867,0.029032258
72,31/05/2023 15:25,22,23.30769231,9.964285714,19.08333333,9.75,975,975,24.25,0,1,0.832512563,9.5232,0,1,3.942197745,11.313152,0,1,0.905361761,9.908224,0,1,0.305783977,9.97376,0,1,0.206796909,0.946176,0,1,10.46062091,10.919936,0,1,0.969052711,8.343552,4,0.5,7.200413419,22.761472,0,1,2.199572173,11.12064,0,0,0,0.02247191,0.013812155
73,31/05/2023 15:28,,9511.904762,,20.5,,8.75,,24.25,0,1,1.033145926,9.46176,0,1,1.958168955,11.030528,0,1,0.843112513,10.596352,0,1,0.207951992,10.182656,0,1,0.116531756,0.970752,1,0.083333333,4.78839882,23.826432,0,1,1.417945762,8.421376,0,1,7.416918715,26.361856,0,1,1.164805145,11.472896,0.5,0.8,0,,0.261682243
74,31/05/2023 15:30,96.25,24.95408163,16,22.27777778,24.25,975,975,45,0,1,1.65266072,9.9328,0,1,2.581711362,11.513856,2,1,100.0214624,16.67072,0,1,0.666153446,10.022912,0,1,0.176251727,0.94208,0,1,7.366958498,26.374144,0,1,1.568822046,8.904704,0,1,6.748144267,13.488128,0,1,1.529811222,10.46528,0,0,0,0.04,0.019125683
75,31/05/2023 15:32,24,23.46428571,9.5625,17.6875,9.75,975,975,46.25,0,1,1.932221583,9.25696,0,1,4.500739217,11.362304,0,1,1.316771188,10.043392,0,1,0.451862383,10.182656,0,1,0.256358417,0.925696,0,1,9.983414353,26.435584,0,1,1.649214039,8.228864,0,1,8.162997795,11.829248,3,1,2.587296639,557.903872,0,0,0,0.013513514,0.006968641
76,31/05/2023 15:34,22,22.51923077,9.333333333,16.075,9.5,4875,4875,24.25,0,1,0.826342415,9.15456,0,1,3.299014822,11.3664,0,1,0.741131946,10.539008,0,1,0.722608176,9.818112,4,0.5,0.305974016,2.199552,0,1,9.069113495,12.783616,0,1,1.096529989,8.265728,0,1,6.069500996,13.221888,0,1,2.089169239,10.518528,0.615384615,1,0,0.016393443,0.032934132
77,31/05/2023 15:36,23.875,23.24285714,13,15.25,22.75,975,975,24.25,0,1,1.443062669,9.261056,0,1,3.921471759,11.73504,0,1,1.027131992,10.268672,0,1,0.574192911,9.805824,0,1,0.212544113,2.322432,0,1,7.993159901,12.382208,1,1,1.933132686,8.712192,0,1,7.090312376,13.287424,0,1,2.439870941,11.051008,0,0,0,0.029761905,0.015625
78,31/05/2023 15:39,23.5,23.671875,16,18.625,,975,975,43.75,0,1,1.21618514,9.33888,3,1,6.589994365,497.672192,0,1,0.960090797,10.903552,0,1,0.523601279,9.76896,0,1,0.235629688,0.790528,0,1,8.260349641,11.956224,0,1,1.40070855,8.491008,0,1,7.875377904,12.701696,0,1,3.280707787,12.988416,0,0,0,0.02173913,0.014925373
79,31/05/2023 15:41,21.25,22.89583333,9.5,23.07142857,9.583333333,975,975,47.5,0,1,1.49894836,9.244672,0,1,4.074261687,11.603968,0,1,1.192413241,10.850304,4,0.583333333,0.65366583,17.457152,0,1,0.208146042,0.815104,0,1,9.168582565,11.759616,0,1,1.482574396,8.871936,0,1,7.664878754,12.566528,0,1,2.458488402,10.99776,0,0.48,0,0.043243243,0.026578073
80,31/05/2023 15:43,23.5,,9.642857143,,,,975,,0,1,0.818051526,9.609216,0,1,1.632622409,11.83744,0,1,0.729548001,11.063296,0,1,0.143988764,17.965056,0,1,0.251135006,0.79872,0,1,3.130799312,12.5952,0,1,0.870396313,8.593408,1,0.083333333,6.860829673,24.776704,0,1,1.117156084,11.444224,0,,0,0,
81,31/05/2023 15:45,223.75,236.5441176,200,24.53125,96.66666667,975,975,24.25,0,1,1.301586351,9.457664,0,1,3.533535236,11.669504,0,1,1.164000792,10.440704,0,1,0.41368293,8.589312,0,1,0.216246127,0.79872,2,1,99.63882381,19.156992,0,1,1.253219741,8.31488,0,1,7.017932716,26.279936,0,1,2.384193093,11.014144,0,,0,0.029586778,0.016286645
82,31/05/2023 15:47,22.75,23.13414634,9.333333333,21.0625,9.6875,975,975,24.25,0,1,1.566537301,9.842688,0,1,4.467056992,11.55072,3,1,1.093638878,532.262912,0,1,0.343547181,8.76544,0,1,0.206941076,0.786432,0,1,10.23221095,12.34944,0,1,1.669061893,8.331264,0,1,8.042524223,11.952128,0,1,2.560182431,11.177984,0,,0,0.030612245,0.016216216
83,31/05/2023 15:49,20.5,22.42857143,9.4,17.575,9.5,975,975,45,0,1,1.715602886,10.15808,0,1,3.91396248,11.763712,0,1,1.112982185,11.22304,0,1,0.408216747,8.552448,0,1,0.265828633,0.794624,0,1,7.628525009,15.532032,0,1,0.014667403,8.466432,0,1,7.045735522,12.890112,4,0.5,2.030387482,19.369984,0,0,0,0.022346369,0.010666667
84,31/05/2023 15:52,23.75,23.5,11.5,16.375,9.75,4875,4875,46.25,0,1,1.747326485,9.781248,0,1,3.298158455,11.767808,0,1,0.892174099,10.641408,0,1,0.676596493,8.650752,1,1,0.125905169,1.51552,0,1,7.607362124,14.737408,0,1,0.013127436,8.589312,0,1,6.950255301,12.644352,0,1,2.026353552,20.48,0.735294118,1,0,0.032679739,0.065292096
85,31/05/2023 15:54,41.25,36.44230769,24.5,16.375,9.5,975,975,46.5625,0,1,1.354122348,9.314304,0,1,3.527044616,11.583488,0,1,0.938743094,11.476992,0,1,0.335954947,8.4992,0,1,0.153613598,1.69984,0,1,6.313464922,15.253504,2,1,100.2018438,13.524992,0,1,6.329978587,12.681216,0,1,2.116730575,7.389184,0,0,0,0.043010382,0.022792023
86,31/05/2023 15:56,19.75,23.02857143,9.681818182,19.34090909,9.75,975,975,24.25,0,1,1.006158192,9.97376,4,0.583333333,4.249200073,20.594688,0,1,1.04329164,10.702848,0,1,0.407740985,9.269248,0,1,0.27253938,0.811008,0,1,6.878720749,14.856192,0,1,0.018988607,7.917568,0,1,8.374089281,12.849152,0,1,2.397604866,6.987776,0,0,0.417177914,0.023121387,0.011267606
87,31/05/2023 15:58,4.8,22.58333333,975,22.32142857,9.5,4875,2425,47.5,0,1,1.284471477,9.494528,0,1,4.148026199,21.52448,0,1,1.080031857,10.79296,1,1,0.705258438,8.630272,0,1,0.214565625,0.806912,0,1,9.224395046,14.90944,0,1,0.032911283,7.917568,0,1,7.844797581,12.63616,0,1,2.242637505,7.684096,0,0,0,0.029585799,0.014084507
88,31/05/2023 16:00,22.75,41.91666667,23.25,23.41346154,22.75,975,975,24.25,0,1,0.827013414,9.846784,0,1,3.88794104,9.900032,0,1,1.251350255,10.510336,0,1,0.400562755,8.474624,0,1,0.265021028,0.811008,0,1,4.673066874,14.589952,0,1,0.020949564,7.917568,2,1,100.1093819,19.070976,0,1,2.064535358,8.175616,0,0,0,0.013513331,0.01010101
89,31/05/2023 16:02,22.75,22.38571429,17.5,24.75,9.75,975,975,24.25,0,1,1.304580958,9.4208,0,1,3.329353002,10.088448,0,1,1.305150754,10.71104,0,1,0.569084525,8.568832,0,1,0.241083869,0.827392,3,1,12.64005383,487.960576,0,1,0.009376628,7.917568,0,1,7.820859139,13.422592,0,1,2.326339475,9.142272,0,0,0,0.022857143,0.009287926
90,31/05/2023 16:05,46.25,23.09090909,9.4375,18.25,9.75,975,975,45,0,1,1.439268021,9.670656,0,1,3.877184111,9.752576,4,0.5,1.543557478,20.176896,0,1,0.566281755,8.814592,0,1,0.170754784,0.794624,0,1,8.796006216,15.409152,0,1,0.066587484,7.835648,0,1,6.923938351,13.611008,0,1,2.33636413,9.580544,0.027906977,0,0,0.014354067,0.007894737
91,31/05/2023 16:07,4.8,2444.565217,975,6166.666667,,2425,975,48.75,0,1,0.610892347,9.322496,0,1,2.044992898,10.952704,0,1,0.692066806,22.810624,0,1,0.278542958,9.211904,0,1,0.187126501,0.827392,0,1,4.314371796,15.704064,0,1,0.050866169,7.778304,0,1,4.516521473,14.39744,1,1,1.515155114,11.55072,0,0,0.05,0.014927111,0.031007752
92,31/05/2023 16:09,19,32.36111111,19,23.32,9.75,975,975,48.125,0,1,0.941640602,9.580544,0,1,3.445447983,10.38336,0,1,0.953519584,9.551872,0,1,0.544039328,8.957952,2,1,99.69894315,6.148096,0,1,7.154187153,15.21664,0,1,0.022878254,7.778304,0,1,7.464175123,12.947456,0,1,1.777378893,10.194944,0,0,0,0.00729927,0.002994012
93,31/05/2023 16:11,22.75,21.88,11.5,15.125,9.75,975,975,24.25,0,1,1.473009698,9.6256,0,1,3.993625378,10.366976,0,1,0.850904654,11.071488,0,1,0.680988524,8.699904,0,1,0.217820782,0.815104,0,1,7.471561126,14.696448,3,1,5.553069912,490.962944,0,1,7.422075581,12.726272,0,1,2.512796676,10.313728,0,0,0,0.033557047,0.017985612
94,31/05/2023 16:13,23.125,27.5,19,8750,9.75,975,975,46.25,0,1,1.913721513,9.572352,1,0,1.891375401,14.86848,0,1,0.939779423,10.15808,0,1,0.295313973,8.66304,0,1,0.214006374,0.831488,0,1,5.976305659,14.97088,0,1,0.011930077,7.827456,0,1,5.692004287,14.7456,0,1,1.564764354,11.190272,0,0,,0.013888889,0.054054054
95,31/05/2023 16:16,45.83333333,24.82857143,24,22.5625,38.75,975,975,47.91666667,0,1,1.194711092,9.457664,0,1,4.540068217,22.26176,0,1,1.255016282,9.621504,2,1,100.202669,14.52032,0,1,0.267926456,0.790528,0,1,6.325181631,15.671296,0,1,0.009821495,7.827456,0,1,5.790529231,13.238272,0,1,2.570159571,12.259328,0,0,0,0.025508012,0.014705882
96,31/05/2023 16:18,9.75,22.83823529,16,16.125,4.8,975,975,47.5,0,1,1.784248408,9.863168,0,1,4.558032863,22.310912,0,1,1.09363763,10.391552,0,1,0.270976596,8.978432,0,1,0.287092207,0.790528,0,1,7.224136461,15.372288,0,1,0.017809899,7.827456,3,1,13.80805033,506.621952,0,1,2.447441443,13.991936,0,0,0,0.010752688,0.004950495
97,31/05/2023 16:20,9,22.9,9.636363636,19.1875,9.75,975,975,45,0,1,1.137758502,9.37984,0,1,3.338973214,10.89536,0,1,0.949550205,10.534912,0,1,0.457044599,8.716288,0,1,0.206044796,0.811008,4,0.5,8.335957624,24.223744,0,1,0.014763992,7.827456,0,1,7.285911206,13.856768,0,1,2.028889035,11.259904,0,0,0,0.007462687,0.003236246
98,31/05/2023 16:22,,23.35,8.666666667,14.3125,,33.75,,24.25,0,1,1.584347166,9.633792,0,1,4.271987446,10.993664,1,1,2.017395998,18.518016,0,1,0.509088911,8.953856,0,1,0.129486667,0.835584,0,1,10.38299899,25.76384,0,1,0.017445884,7.827456,0,1,8.79255745,13.39392,0,1,2.417386168,11.55072,,0.857142857,0,0.021505376,0.04519774
99,31/05/2023 16:24,87.5,223.3333333,95,366.0714286,90,975,975,47.5,0,1,1.382703845,9.940992,0,1,2.38950141,10.948608,0,1,0.675381166,20.774912,0,1,0.573418134,9.048064,0,1,0.196316887,0.802816,0,1,8.64770151,11.198464,0,1,0.014962306,7.827456,0,1,8.437762534,13.49632,2,1,99.98916292,15.888384,0,0,0,0.017964072,0.009375
100,31/05/2023 16:26,24.25,24.22,11.5,20.875,9.75,975,975,45,0,1,1.235065737,9.322496,0,1,4.223487544,11.218944,0,1,0.599955819,21.68832,0,1,0.359147626,9.244672,3,1,6.612393162,491.188224,0,1,9.712569439,11.661312,0,1,0.013339247,7.831552,0,1,9.038361301,13.070336,0,1,2.562950531,10.56768,0,0,0,0.034682081,0.015306122
101,31/05/2023 16:29,23.3125,22.77083333,9.5,19.88636364,9.6875,975,975,24.25,0,1,1.752391479,9.822208,0,1,6.176549997,11.5712,0,1,1.067488134,9.756672,0,1,0.427696962,8.92928,0,1,0.25600259,0.835584,0,1,7.299538937,10.612736,4,0.5,1.808535537,16.420864,0,1,6.719169891,12.96384,0,1,1.997982309,10.4448,0,0,0,0.073333333,0.041666667
102,31/05/2023 16:31,4.8,25,19,575,,975,975,45,0,1,1.62596386,9.48224,2,1,100.1031879,17.178624,0,1,0.810480058,10.3424,0,1,0.495621943,9.248768,0,1,0.145471698,0.835584,0,1,8.574556069,11.415552,0,1,1.388122474,16.687104,0,1,7.771162028,14.061568,0,1,1.595490358,11.132928,0,0,0,0.017964072,0.008746356
103,31/05/2023 16:33,20.5,23.10714286,9.5,22.45,24.25,975,975,38.75,0,1,1.033931967,9.895936,0,1,4.160286451,11.595776,0,1,1.049221682,9.883648,3,1,0.628413503,536.051712,0,1,0.272877218,0.8192,0,1,8.766248306,11.313152,0,1,1.454450085,9.310208,0,1,7.408002488,13.520896,0,1,2.411929931,11.358208,0,0,0,0.033557047,0.016447368
104,31/05/2023 16:35,4.8,23.4375,20.5,19.53571429,,975,975,42.5,0,1,0.870400304,9.560064,0,1,2.546143883,11.71456,0,1,0.794161712,10.776576,0,1,0.098773563,9.285632,0,1,0.194974903,0.83968,0,1,7.037079132,11.726848,0,1,0.696683391,9.121792,4,0.583333333,4.557667995,22.401024,0,1,2.03992486,10.862592,0,0,0,0.005747126,0.536842105
105,31/05/2023 16:37,,9383.333333,,17.125,,4.8,,47.5,0,1,0.818009727,9.678848,0,1,2.908486888,11.534336,0,1,0.624125359,9.99424,0,1,0.248306079,9.170944,0,1,0.203365413,0.8192,1,0.083333333,3.398503537,20.340736,0,1,1.277106383,8.462336,0,1,7.12321047,26.423296,0,1,1.128828301,11.505664,0.25,1,0,,0.193877551
106,31/05/2023 16:40,96.25,29.64285714,19,33.75,24.25,975,975,46.25,0,1,1.127080041,9.457664,0,1,2.923453256,11.382784,2,1,99.65,15.413248,0,1,0.428017344,9.40032,0,1,0.221893026,0.995328,0,1,9.890587012,25.780224,0,1,1.432427209,8.15104,0,1,7.340101497,11.96032,0,1,1.888168492,10.694656,0,0,0,0.00591716,0.003205128
107,31/05/2023 16:42,22,23.0923913,9.444444444,9.822115385,9.625,975,975,24.25,0,1,0.991494146,9.588736,0,1,4.466666667,11.616256,0,1,1.383153023,9.842688,0,1,0.449376427,9.289728,0,1,0.236349122,0.83968,0,1,8.455905455,12.4928,0,1,1.475081689,8.47872,0,1,8.051595874,12.374016,3,1,2.442464684,448.577536,0,0,0,0.006097561,0.002949853
108,31/05/2023 16:44,22,23.25625,9.576923077,14.92857143,9.583333333,4875,4875,46.25,0,1,1.397729386,9.449472,0,1,3.738869354,11.382784,0,1,0.794814018,10.4448,0,1,0.86952793,9.310208,4,0.416666667,0.276149927,2.138112,0,1,8.503686457,12.537856,0,1,0.967285223,8.216576,0,1,6.753363373,13.283328,0,1,2.034188446,10.5472,0.617647059,1,0,0.053892216,0.064724919
109,31/05/2023 16:46,4.8,22.56818182,16,24.59090909,9.6875,975,975,48.125,0,1,1.644634688,9.539584,0,1,4.026503077,11.378688,0,1,1.061476415,10.264576,0,1,0.526163919,9.449472,0,1,0.245804933,2.21184,0,1,8.816523405,11.804672,1,1,1.828974855,8.675328,0,1,7.715323885,12.570624,0,1,2.476072381,11.22304,0,0,0,0.048192771,0.025806452
110,31/05/2023 16:48,23.5,22.953125,9.5,18.475,9.6875,975,975,24.25,0,1,1.690613684,9.539584,3,1,10.22445805,489.394176,0,1,1.267029684,10.162176,0,1,0.708724685,8.88832,0,1,0.236567164,1.409024,0,1,8.51391338,12.406784,0,1,1.25958288,8.413184,0,1,6.380837468,13.426688,0,1,2.438821595,11.177984,0,0,0,0.01442291,0.008474576
111,31/05/2023 16:50,23.5,22.94230769,13,24.8125,22,975,975,48.75,0,1,1.076795208,9.969664,0,1,4.582767818,11.821056,0,1,0.705803541,11.300864,4,0.5,0.869001983,17.166336,0,1,0.26761811,0.79872,0,1,8.996359023,11.984896,0,1,1.595826893,8.41728,0,1,7.008074706,13.279232,0,1,2.701381561,11.116544,0,0,0,0.03030303,0.019607843
112,31/05/2023 16:53,23.5,,9.666666667,,9.75,,975,,0,1,0.922390849,9.863168,0,1,1.722484848,11.964416,0,1,0.625517818,10.379264,0,1,0.112828711,18.436096,0,1,0.154551578,0.794624,0,1,4.14818821,11.81696,0,1,1.01462151,8.429568,1,0.083333333,8.291603071,25.542656,0,1,1.161534025,11.313152,0,,0,0,
113,31/05/2023 16:55,95,234.6341463,96,17.875,97.5,975,975,47.5,0,1,1.338748182,9.760768,0,1,3.876564673,11.841536,0,1,1.019229411,10.063872,0,1,0.396500905,9.146368,0,1,0.189991849,0.79872,2,1,99.92614161,19.156992,0,1,1.163750115,8.331264,0,1,5.424383208,27.267072,0,1,2.300862819,11.419648,0,,0,0.044871565,0.020467836
114,31/05/2023 16:57,23.75,23.20348837,9.966666667,18.375,9.6875,975,975,24.25,0,1,1.647378329,9.822208,0,1,4.062381047,11.776,3,1,1.000537004,449.24928,0,1,0.573929516,8.261632,0,1,0.244064539,0.8192,0,1,10.01183013,13.029376,0,1,1.283672895,8.810496,0,1,7.709943625,11.841536,0,1,2.729473475,11.395072,0,,0,0.032258065,0.015197568
115,31/05/2023 16:59,22.75,24.44565217,9.583333333,16,9.75,975,975,47.5,0,1,1.453029275,9.703424,0,1,20.95845347,12.20608,0,1,0.887825746,12.009472,0,1,0.344358181,8.876032,0,1,0.197600535,0.794624,0,1,8.953696944,11.907072,0,1,1.598591777,8.835072,0,1,5.057395943,12.857344,4,0.5,2.292060478,18.784256,0,0,0,0.040000228,0.01971831
116,31/05/2023 17:01,23.125,23.27840909,9.5,31.5,9.75,2425,2425,24.25,0,1,1.244084323,9.576448,0,1,4.136538816,11.79648,0,1,1.118204911,10.510336,0,1,0.541978372,9.220096,1,1,0.289902172,0.851968,0,1,10.15945602,14.041088,0,1,1.628870646,8.515584,0,1,6.834950495,12.374016,0,1,2.599775376,20.738048,0,0,0,0.030674847,0.016025641
117,31/05/2023 17:03,22,41.171875,35,15.58333333,9.5,975,975,46.875,0,1,1.003680109,9.396224,0,1,6.621130682,11.44832,0,1,1.069906103,10.575872,0,1,0.468335075,9.166848,0,1,0.248735495,0.835584,0,1,7.552986766,12.9024,2,1,100.0341364,16.306176,0,1,5.427763692,12.419072,0,1,3.198492633,13.918208,0,0,0,0.006369427,0.002915452
118,31/05/2023 17:06,22,23.19642857,9.541666667,31.96428571,9.5,975,975,41.25,0,1,1.689976597,9.498624,4,0.5,3.355439617,20.566016,0,1,0.822846488,11.526144,0,1,0.440411788,9.818112,0,1,0.169097582,0.79872,0,1,9.073146929,13.365248,0,1,1.361639289,10.91584,0,1,7.26212072,13.500416,0,1,2.126737841,9.895936,0,0,0,0.018406172,0.021943574
119,31/05/2023 17:08,23.5,24.35714286,975,14.25,9.75,4875,2425,48.125,0,1,1.110223964,9.74848,0,1,4.193251996,21.21728,0,1,0.84597679,10.350592,1,1,1.177360751,16.990208,0,1,0.252814504,0.790528,0,1,10.44442861,14.147584,0,1,1.777275197,10.633216,0,1,7.289990116,12.976128,0,1,2.447896547,9.904128,0,0,0,0.027027027,0.011869436
120,31/05/2023 17:10,4.8,45.6,22.3,23.58035714,,975,975,48.75,0,1,0.923019066,9.965568,0,1,3.323039281,9.854976,0,1,0.978352559,10.407936,0,1,0.330629553,17.862656,0,1,0.216709814,0.815104,0,1,5.810012771,13.512704,0,1,1.168343558,10.534912,2,1,99.92717447,19.193856,0,1,2.041449837,10.05568,0,0,0,0.024692512,0.014814815
121,31/05/2023 17:12,23.125,23.21153846,19.75,35.46875,9.75,975,975,24.25,0,1,1.689697784,9.85088,0,1,4.273919275,9.3184,0,1,0.904990231,10.878976,0,1,0.337371764,8.327168,0,1,0.165734669,0.802816,3,1,18.28078394,515.989504,0,1,1.528930285,11.030528,0,1,7.83510217,13.008896,0,1,2.688632288,10.047488,0,0,0,0.033523295,0.015015015
122,31/05/2023 17:14,23.5,22.50806452,9.5,16.225,9.75,975,975,24.25,0,1,1.069928175,9.965568,0,1,3.805751774,9.498624,4,0.5,1.783962958,20.82816,0,1,0.636975544,8.597504,0,1,0.25644299,0.831488,0,1,9.255798097,13.529088,0,1,1.238522904,11.042816,0,1,7.136440514,13.131776,0,1,2.265145021,10.645504,0,0,0,0.011627907,0.005714286
123,31/05/2023 17:17,4.8,3895.833333,2237.5,2125,,4750,,46.25,0,1,0.610974907,10.067968,0,1,3.449080107,11.034624,0,1,1.317318307,21.925888,0,1,0.180753318,8.921088,0,1,0.209011456,0.88064,0,1,4.295087796,13.225984,0,1,0.033566344,10.473472,0,1,4.2192183,14.872576,1,1,2.568987222,19.419136,0,0.4,0.644067797,0.38028169,0.340136054
124,31/05/2023 17:19,22.75,24.33333333,19,24.29166667,9.75,975,975,43.75,0,1,1.527589351,10.018816,0,1,2.710940312,10.846208,0,1,0.802868136,9.986048,0,1,0.704862237,8.646656,2,1,100.2216379,6.098944,0,1,8.779212729,13.307904,0,1,1.553117347,10.739712,0,1,7.882599606,13.238272,0,1,1.63649972,20.987904,0,0,0,0.022857143,0.01025641
125,31/05/2023 17:21,22,22.85227273,9.541666667,24.55,9.5,975,975,24.25,0,1,1.149490678,9.920512,0,1,4.350344675,10.99776,0,1,1.099277241,10.616832,0,1,0.440277052,8.64256,0,1,0.261593648,0.794624,0,1,8.535195634,13.131776,3,1,1.668419644,480.366592,0,1,8.075469707,13.123584,0,1,2.692516725,9.670656,0,0,0,0.017751479,0.011627907
