,timestamp,latency_edgex-ui_edgex-core-command,latency_edgex-ui_edgex-sys-mgmt-agent,latency_edgex-core-command_edgex-core-metadata,latency_edgex-ui_edgex-core-data,latency_edgex-core-metadata_edgex-device-mqtt,latency_edgex-core-command_edgex-device-mqtt,latency_edgex-device-mqtt_edgex-core-metadata,latency_edgex-ui_edgex-core-metadata,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,error_edgex-core-metadata,error_edgex-device-mqtt,error_edgex-core-command,error_edgex-core-data,error_edgex-ui
63,31/05/2023 18:57,975,24.25,27.5,23.75,20.5,975,21.25,37.72727273,0,1,4.06997402,11.186176,0,1,2.251431287,10.174464,0,1,6.639081779,20.226048,2,1,99.68712443,19.787776,0,1,1.224174324,10.26048,0,1,0.212163588,0.811008,0,1,0.020045801,7.847936,0,1,0.888300683,10.0352,0,1,6.49347869,16.56832,0.017857568,0,0,0,0.008746356
64,31/05/2023 18:59,975,47.08333333,9.4375,17.43181818,23.75,975,9.5,23.01086957,0,1,3.816122379,11.051008,0,1,2.192854738,10.174464,0,1,7.914661841,20.1728,0,1,0.631917956,14.389248,0,1,1.304218628,10.207232,0,1,0.19118528,0.786432,0,1,0.025530803,8.433664,0,1,1.705081863,10.432512,3,1,13.95622699,519.671808,0.020547945,0,0,0,0.00887574
65,31/05/2023 19:01,975,24.25,19,20.59375,22.75,975,9.75,23.24468085,0,1,3.8443402,10.702848,0,1,1.543232835,10.477568,4,0.5,7.713460838,30.273536,0,1,0.274746946,14.823424,0,1,0.829017969,11.276288,0,1,0.238113418,0.794624,0,1,0.012400979,9.048064,0,1,1.426629201,10.272768,0,1,8.391056166,13.017088,0.032258065,0,0,0,0.015706806
66,31/05/2023 19:04,36.25,24.25,9.1,17.9375,,,,23.52205882,0,1,3.723133502,10.723328,0,1,2.886943507,10.338304,0,1,10.46167259,31.531008,0,1,0.466809728,15.204352,1,0,1.801901539,18.337792,0,1,0.161958677,0.83968,0,1,0.017225055,9.048064,0,1,1.48466103,10.358784,0,1,7.730231831,13.438976,0.018292683,,0.75,0,0.044303797
67,31/05/2023 19:06,975,24.25,94.54545455,1225,85,975,97.5,228.75,0,1,2.568774313,11.0592,2,1,100.0689448,16.4864,0,1,10.1346891,11.264,0,1,0.550734486,14.606336,0,1,0.858244111,21.188608,0,1,0.118787445,0.815104,0,1,0.016499407,9.080832,0,1,1.551245279,10.846208,0,1,8.291737314,13.39392,0.027210884,0,0,0,0.012461059
68,31/05/2023 19:08,975,24.25,9.2,17.8,9.25,975,9.75,23.48026316,0,1,3.830863743,11.173888,0,1,2.261398194,11.055104,0,1,8.905380209,10.99776,0,1,0.690998527,14.569472,0,1,1.24611841,21.270528,3,1,6.412885986,480.587776,0,1,0.014179931,9.117696,0,1,1.750128111,10.805248,0,1,6.501897668,13.570048,0.023391813,0,0,0,0.012121212
69,31/05/2023 19:10,975,24.25,9.583333333,9.958333333,23.75,975,9.75,23.51630435,0,1,3.892789081,10.71104,0,1,2.518123028,10.747904,0,1,10.22892711,11.042816,0,1,0.594494107,14.598144,0,1,1.103884445,10.162176,0,1,0.29032569,0.831488,4,0.5,0.016323423,11.870208,0,1,1.225470543,10.715136,0,1,7.592902132,14.004224,0.032786885,0,0,0,0.019230769
70,31/05/2023 19:12,975,47.5,20.125,525,22,975,23.5,23.48170732,2,1,99.79616637,16.351232,0,1,1.599098865,11.104256,0,1,9.120161483,11.911168,0,1,0.626345428,14.450688,0,1,1.066587663,10.11712,0,1,0.230051751,0.8192,0,1,1.78372746,18.219008,0,1,1.201417965,10.58816,0,1,8.137132085,13.975552,0.023121387,0,0,0,0.012987013
71,31/05/2023 19:15,975,24.25,9.75,21.0625,21.25,975,9.25,22.23571429,0,1,4.546355186,11.034624,0,1,2.522122283,10.448896,0,1,10.03897955,11.513856,3,1,7.204018786,534.581248,0,1,0.79653649,11.051008,0,1,0.203306092,0.872448,0,1,1.416052785,9.248768,0,1,1.204550833,10.89536,0,1,6.858505747,13.959168,0.010362694,0,0,0,0.005194805
72,31/05/2023 19:17,975,24.25,,33.75,,,,21.2125,0,1,0.342086207,11.010048,0,1,0.412564557,10.665984,0,1,0.537041252,10.604544,0,1,0.055810352,9.371648,0,1,0.678950394,10.027008,0,1,0.175978538,0.83968,0,1,0.550583993,8.736768,0,1,0.236409456,10.788864,4,0.416666667,0.017991224,15.93344,0,,0,0,0.904059041
73,31/05/2023 19:19,9000,24.25,2425,9.967391304,2425,975,2425,5833.333333,0,1,1.79176203,11.30496,0,1,1.384643318,10.657792,1,1,4.093895635,13.484032,0,1,0.20297538,9.469952,0,1,0.594862535,10.948608,0,1,0.238005751,0.8192,0,1,1.278914584,8.43776,0,1,1.648463853,10.866688,0,1,3.955949123,27.97568,0.032786885,0,0,0,0.042016807
74,31/05/2023 19:21,975,47.91666667,22,36.875,197.5,975,24.25,32.08333333,0,1,3.390375449,11.255808,0,1,1.901378697,10.899456,0,1,8.710335813,11.93984,0,1,0.491586741,9.37984,2,1,99.98210235,15.982592,0,1,0.198126074,0.843776,0,1,1.81993254,8.732672,0,1,1.052683547,11.014144,0,1,7.294553048,12.566528,0.035,0,0,0,0.018469657
75,31/05/2023 19:23,975,24.25,9.45,22.21428571,20.5,975,9.625,23.02857143,0,1,4.27112223,11.149312,3,1,2.475517396,504.991744,0,1,9.120331014,12.075008,0,1,0.444328161,9.695232,0,1,1.008585754,11.20256,0,1,0.286618141,0.83968,0,1,1.663856849,8.68352,0,1,1.467890662,11.116544,0,1,7.91974763,12.238848,0.028735632,0,0,0,0.015822785
76,31/05/2023 19:25,4875,43.75,17.5,16.75,22.75,4875,9.75,23.37195122,0,1,3.45007027,11.456512,0,1,2.136922514,10.469376,0,1,8.108175014,12.353536,0,1,0.418965117,9.637888,0,1,0.642220129,10.21952,4,0.5,0.30558255,2.203648,0,1,1.184572173,8.421376,0,1,0.773135076,11.251712,0,1,6.775395051,13.017088,0.050632911,0.612903226,0.9,0,0.051829268
77,31/05/2023 19:28,975,24.25,9.576923077,19.625,23.8,975,20.5,23.28804348,0,1,4.43238784,11.186176,0,1,2.734575688,10.858496,0,1,8.799957526,12.26752,0,1,0.389806333,9.572352,0,1,0.93875649,10.182656,0,1,0.275615908,2.244608,1,1,1.912538045,8.687616,0,1,1.589675296,10.760192,0,1,7.406972112,13.365248,0.026666667,0,0,0,0.013468013
78,31/05/2023 19:30,975,45,9.357142857,21.48076923,9.5,975,,23.9453125,3,1,10.69732738,515.956736,0,1,2.242213302,10.334208,0,1,8.394843362,12.746752,0,1,0.481365525,9.797632,0,1,1.057105041,10.887168,0,1,0.30878921,1.388544,0,1,1.42547384,8.720384,0,1,1.467336001,10.69056,0,1,7.217680393,12.808192,0.020133795,0,0,0,0.008982036
79,31/05/2023 19:32,975,24.25,9.55,22.675,20.5,975,9.5,23.46808511,0,1,3.860920716,11.173888,0,1,2.475298866,11.210752,0,1,8.255184988,12.22656,4,0.5,0.72762357,17.559552,0,1,0.835606418,10.027008,0,1,0.194708163,0.806912,0,1,1.778378587,8.33536,0,1,1.525373024,11.497472,0,1,7.159101369,13.262848,0.005263158,0,0.458015267,0,0.00257732
80,31/05/2023 19:34,2425,975,9,975,22.75,975,9.75,1975,0,1,1.780405638,11.091968,0,1,1.340482711,10.686464,0,1,4.512033798,13.398016,0,1,0.112919761,18.771968,0,1,1.043338729,10.067968,0,1,0.257367168,0.794624,0,1,1.18968393,8.699904,0,1,0.861384714,10.948608,1,1,4.275293596,14.639104,0,0,,0,0.007633588
81,31/05/2023 19:36,975,41.25,96.94444444,32.14285714,220,975,227.5,233.6363636,0,1,4.326941441,11.350016,0,1,2.421576162,11.259904,2,1,99.99135685,18.264064,0,1,0.263450446,9.29792,0,1,0.856099958,10.52672,0,1,0.27738817,0.897024,0,1,1.06512301,8.84736,0,1,0.744145945,11.32544,0,1,5.529918919,13.344768,0.017856845,0,,0,0.008571429
82,31/05/2023 19:38,975,47.5,9.954545455,18.625,23.5,975,9.75,23.21428571,0,1,5.707636059,11.493376,0,1,2.822824669,10.686464,0,1,9.111625682,12.685312,0,1,0.542657456,8.72448,3,1,0.954141794,470.310912,0,1,0.225208599,0.815104,0,1,1.451340111,8.998912,0,1,1.382180635,10.964992,0,1,7.315736961,13.520896,0.030674847,0,,0,0.011363636
83,31/05/2023 19:41,975,43.75,9.642857143,25.625,23.25,975,9.5,23.43303571,0,1,3.797387782,11.276288,4,0.5,2.19029635,18.612224,0,1,8.802562358,14.47936,0,1,0.289202307,9.015296,0,1,0.829943613,11.104256,0,1,0.252290799,0.790528,0,1,0.005298808,8.3968,0,1,1.81072524,10.887168,0,1,7.686582075,13.402112,0.037431593,0,0,0,0.015503876
84,31/05/2023 19:43,2425,45,9.5625,15,24,2425,47.5,23.78846154,0,1,3.837747577,11.255808,0,1,2.28229216,19.869696,0,1,7.878441289,15.437824,0,1,0.346900369,8.982528,0,1,1.231689682,10.665984,1,1,0.240927759,0.843776,0,1,0.016155227,8.638464,0,1,1.677932434,11.03872,0,1,7.122536023,13.893632,0.033333333,0,0,0,0.018567639
85,31/05/2023 19:45,975,46.875,16,21.625,20.5,975,9.5,37.125,0,1,4.173996089,11.575296,0,1,2.42763411,8.056832,0,1,6.3065059,15.273984,0,1,0.256130609,9.29792,0,1,0.623558586,11.067392,0,1,0.210058933,0.823296,2,1,100.0894457,13.692928,0,1,1.197894403,10.981376,0,1,6.542405354,13.029376,0.045745475,0,0,0,0.022435897
86,31/05/2023 19:47,975,43.75,9.6,19.84375,22,975,9.25,22.73295455,4,0.5,4.186429618,20.340736,0,1,2.349093067,7.897088,0,1,8.310573216,16.072704,0,1,0.758164039,8.830976,0,1,1.216088727,10.46528,0,1,0.2436871,0.806912,0,1,0.010704243,8.056832,0,1,2.4498156,10.989568,0,1,7.474926216,13.59872,0.015706806,0,0,0,0.007915567
87,31/05/2023 19:49,4875,42.5,975,22.3,22,2425,9.75,23.05,0,1,3.492541413,21.512192,0,1,2.276676783,7.344128,0,1,8.089433702,16.515072,1,1,0.981766394,16.482304,0,1,1.072337955,10.592256,0,1,0.225865559,0.815104,0,1,0.01574628,8.065024,0,1,1.700675936,10.870784,0,1,7.604723091,13.57824,0.042252807,0,0,0,0.018181818
88,31/05/2023 19:52,975,24.25,22,30.625,9.25,975,,44.125,0,1,3.310886229,10.375168,0,1,1.993307512,8.093696,0,1,4.805406624,16.478208,0,1,0.315661246,17.907712,0,1,1.555718824,10.829824,0,1,0.234297056,0.79872,0,1,0.012633954,8.105984,0,1,0.863201959,10.706944,2,1,100.1976292,19.042304,0.023076923,0,0,0,0.007662835
89,31/05/2023 19:54,975,48.4375,8.666666667,15.4375,21.25,975,9.75,23.36875,0,1,4.085767591,10.330112,0,1,2.298322002,9.252864,3,1,14.9086271,527.736832,0,1,0.614526641,17.36704,0,1,0.980889636,11.685888,0,1,0.221990241,0.83968,0,1,0.023784886,7.995392,0,1,1.405186501,11.32544,0,1,7.834255354,13.59872,0.052325581,0,0,0,0.021538462
90,31/05/2023 19:56,975,24.25,16,20.97727273,23.5,975,9.625,23.22844828,0,1,3.893516699,10.07616,0,1,2.271002791,9.129984,0,1,7.815181741,14.430208,0,1,0.556932059,8.613888,4,0.5,1.749458297,20.688896,0,1,0.252824229,0.806912,0,1,0.125715525,7.995392,0,1,2.365643282,11.800576,0,1,7.361608147,13.398016,0.033149171,0,0,0,0.015479876
91,31/05/2023 19:58,4125,45,2162.5,1825,,975,2425,2381.25,0,1,5.377957135,10.862592,1,1,2.503443902,20.041728,0,1,4.643550304,15.003648,0,1,0.217005719,8.388608,0,1,0.719165225,23.18336,0,1,0.167289014,0.843776,0,1,0.016195569,7.995392,0,1,1.114416058,10.825728,0,1,6.396537606,14.368768,0.681415929,0,0.818181818,0.788732394,0.655737705
92,31/05/2023 20:00,975,46.25,19.5,25.3125,22.375,975,9.5,30,0,1,2.63,10.477568,0,1,1.729696854,20.144128,0,1,10.32074697,14.524416,0,1,0.710433369,8.368128,0,1,0.736059153,10.448896,2,1,100.2020054,6.160384,0,1,0.117303749,7.933952,0,1,1.957390257,10.99776,0,1,8.40056385,13.611008,0.041666667,0,0,0,0.022801303
93,31/05/2023 20:02,975,24.25,9.409090909,21.4,23.75,975,9.625,23.54166667,0,1,4.259607843,10.686464,0,1,2.497744245,9.781248,0,1,9.537545817,15.72864,0,1,0.624373576,8.306688,0,1,0.836455276,10.584064,0,1,0.263300105,0.823296,3,1,5.955209139,507.31008,0,1,1.074985097,10.698752,0,1,7.953829881,14.27456,0.005524862,0,0,0,0.00304878
94,31/05/2023 20:05,975,24.25,20.5,4957.03125,24.25,975,9.75,27.5,1,0,3.325265776,22.1184,0,1,1.302232788,9.728,0,1,5.3752473,15.081472,0,1,0.289736701,8.54016,0,1,0.679905394,10.846208,0,1,0.229459429,0.79872,0,1,0.025113644,7.872512,0,1,1.42571133,11.177984,0,1,6.307714503,14.266368,0,0,0,,0.039215686
95,31/05/2023 20:07,975,45,36.25,14.35,4.8,975,,39.19117647,0,1,4.549179681,22.560768,0,1,2.822680263,10.104832,0,1,7.80657549,15.368192,2,1,100.1803331,14.39744,0,1,1.087383005,10.006528,0,1,0.213273883,0.8192,0,1,0.011832516,7.872512,0,1,1.063040313,11.005952,0,1,6.663502722,13.877248,0.032433132,0,0,0,0.016483516
96,31/05/2023 20:09,975,24.25,9.545454545,16.45,22.75,975,9.5,23.14705882,0,1,3.909904468,23.220224,0,1,2.191943016,10.063872,0,1,8.876644809,14.675968,0,1,0.707644639,9.330688,0,1,1.189187564,9.89184,0,1,0.234470497,0.83968,0,1,0.017139788,7.84384,0,1,1.463763066,11.538432,3,1,6.993071615,428.31872,0.025510204,0,0,0,0.022535211
97,31/05/2023 20:11,975,43.75,9.4375,11.6875,9.25,975,9.75,22.70108696,0,1,3.628354134,10.56768,0,1,2.063766977,10.059776,4,0.5,8.142552108,25.8048,0,1,0.406030259,9.232384,0,1,0.626470205,10.293248,0,1,0.194253323,0.815104,0,1,0.02754812,7.839744,0,1,1.498541941,11.214848,0,1,7.937918587,13.737984,0.033707865,0,0,0,0.016393443
98,31/05/2023 20:13,38.75,24.25,9.6875,14.40625,,,975,22.73170732,0,1,5.667619111,17.350656,0,1,3.74548495,12.84096,0,1,10.67990562,26.46016,0,1,0.573771384,9.375744,1,0.5,1.701622941,17.924096,0,1,0.19560371,0.835584,0,1,0.034342735,7.839744,0,1,1.603916582,11.128832,0,1,7.463532695,13.832192,0.03030303,0,0.833333333,0,0.039787798
99,31/05/2023 20:15,975,48.125,96.36363636,1312.5,92.5,975,92.5,232.3837209,0,1,2.60185026,11.268096,2,1,100.2399894,16.216064,0,1,8.498432671,10.993664,0,1,0.541653191,9.322496,0,1,0.585228185,20.176896,0,1,0.119579981,0.856064,0,1,0.029980298,7.84384,0,1,0.936035322,11.071488,0,1,7.537480884,14.536704,0.014814815,0,0,0,0.006825939
100,31/05/2023 20:18,975,45,9.375,25,9,975,4.8,23.85,0,1,4.058803407,10.862592,0,1,2.350693775,10.756096,0,1,10.44301871,10.436608,0,1,0.671825931,9.207808,0,1,0.770150495,21.213184,3,1,0.220012072,450.711552,0,1,0.02649925,7.84384,0,1,1.595264601,11.649024,0,1,7.485399363,13.201408,0.037037037,0,0,0,0.019933555
101,31/05/2023 20:20,975,47.5,11.5,30.53571429,23.875,975,9.75,23.75531915,0,1,4.232920792,11.165696,0,1,2.565570612,10.56768,0,1,8.62556478,11.644928,0,1,0.300625567,9.203712,0,1,0.953687982,10.79296,0,1,0.248873116,1.06496,4,0.416666667,1.647253597,16.019456,0,1,1.58673262,11.698176,0,1,6.353956166,13.914112,0.03030303,0,0,0,0.011527378
102,31/05/2023 20:22,975,24.25,17.5,537.5,21.25,975,9.75,23.80288462,2,1,100.1376621,16.715776,0,1,1.713344936,10.698752,0,1,9.496992859,11.20256,0,1,0.444502425,9.478144,0,1,0.904678648,9.863168,0,1,0.138223329,0.946176,0,1,1.824446565,16.81408,0,1,0.754869405,11.067392,0,1,7.664634941,14.135296,0.023668639,0,0,0,0.013888889
103,31/05/2023 20:24,975,24.25,9.464285714,14.71428571,22.75,975,9.75,21.81896552,0,1,3.840889818,10.99776,0,1,2.58691288,10.612736,0,1,10.20622688,11.706368,3,1,0.553699741,462.077952,0,1,1.008434557,10.248192,0,1,0.135336495,0.94208,0,1,1.339567995,8.822784,0,1,1.164724889,11.108352,0,1,7.706895678,13.471744,0.043478261,0,0,0,0.023880597
104,31/05/2023 20:26,975,24.25,19,14.125,23.5,975,9.5,23.36363636,0,1,1.275899215,11.972608,0,1,0.905954781,10.71104,0,1,3.193392905,11.616256,0,1,0.244660407,9.793536,0,1,0.900318552,11.173888,0,1,0.212622581,0.933888,0,1,0.676055734,8.556544,0,1,0.965277778,11.169792,4,0.5,9.354711421,23.18336,0.023255814,0,0,0,0.513803681
105,31/05/2023 20:29,4.8,,,20.5,,,,8214.285714,0,1,4.960077473,11.042816,0,1,1.881210103,10.760192,1,1,5.967803959,21.843968,0,1,0.374520898,9.6256,0,1,0.581607467,11.132928,0,1,0.122696369,0.937984,0,1,1.311797856,8.904704,0,1,1.13687494,11.370496,0,1,5.255963922,28.454912,0.041666667,0.571428571,1,0,0.057324841
106,31/05/2023 20:31,975,47.5,19.5,27.70833333,220,975,24.25,24.22222222,0,1,3.124302953,11.108352,0,1,1.91371967,10.702848,0,1,8.784784162,24.850432,0,1,0.362826603,9.560064,2,1,100.0401783,16.224256,0,1,0.124726477,0.96256,0,1,1.706749242,8.74496,0,1,1.733369099,11.546624,0,1,7.300071181,13.586432,0.027624309,0,0,0,0.017421603
107,31/05/2023 20:33,975,41.25,18.5,13.1875,9.75,975,4.8,22.77678571,0,1,4.50737222,11.10016,3,1,3.295395619,528.728064,0,1,9.132155351,24.711168,0,1,0.62751624,9.457664,0,1,1.056984234,10.838016,0,1,0.311757261,0.909312,0,1,1.838697196,8.339456,0,1,1.310524521,11.460608,0,1,7.47744087,12.75904,0.025806452,0,0,0,0.013157895
108,31/05/2023 20:35,4875,42.5,13,22.42857143,20.5,4875,4.8,23.3622449,0,1,3.581536254,11.464704,0,1,2.221807676,10.3424,0,1,8.549793842,12.30848,0,1,0.576297233,9.56416,0,1,0.849881372,10.002432,4,0.416666667,0.202509997,2.174976,0,1,1.045356865,8.732672,0,1,1.028701794,10.838016,0,1,7.377743872,13.1072,0.024691358,0.578947368,0.857142857,0,0.021505376
109,31/05/2023 20:37,975,24.25,9.597222222,26.5625,22.75,975,9.75,23.09090909,0,1,4.314402337,11.452416,0,1,2.646392547,11.026432,0,1,10.96197984,11.894784,0,1,0.625106789,9.449472,0,1,0.962878721,10.99776,0,1,0.302338384,2.281472,1,1,1.941007258,8.62208,0,1,1.707016569,11.157504,0,1,7.37859125,12.976128,0.038888889,0,0,0,0.026515152
110,31/05/2023 20:39,975,24.25,9.541666667,18.94642857,4.8,975,,23.03125,3,1,9.889283032,496.431104,0,1,2.171724001,10.391552,0,1,9.022655764,11.677696,0,1,0.419967318,9.736192,0,1,0.995328032,11.337728,0,1,0.216947199,1.35168,0,1,1.5171215,8.638464,0,1,1.283684701,10.981376,0,1,6.685550304,13.000704,0.02238806,0,0,0,0.010909091
111,31/05/2023 20:42,975,24.25,16,31.875,19.75,975,9.75,23.07142857,0,1,4.170256532,11.063296,0,1,2.739722864,10.858496,0,1,8.450460559,12.353536,4,0.5,0.737914402,17.408,0,1,0.585523658,11.444224,0,1,0.170728477,0.827392,0,1,1.467531132,8.482816,0,1,1.087335177,11.145216,0,1,6.626754665,12.996608,0.028571429,0,,0,0.018867925
112,31/05/2023 20:44,,,9.714285714,,24.25,975,9.75,,0,1,1.497403032,11.218944,0,1,1.18986184,10.69056,0,1,3.567032349,12.730368,0,1,0.16682842,18.427904,0,1,0.600717844,10.387456,0,1,0.144252007,0.835584,0,1,0.641440891,8.753152,0,1,0.077369454,11.501568,1,0,6.516567606,24.199168,0.048387097,0,,0,
113,31/05/2023 20:46,975,43.75,212.5,22,22,975,9.75,236.9852941,0,1,3.734938191,11.411456,0,1,2.315088427,10.969088,2,1,99.99041995,19.439616,0,1,0.332763865,8.777728,0,1,0.901680624,10.633216,0,1,0.215649569,0.802816,0,1,1.299244914,8.183808,0,1,1.517212173,11.53024,0,1,6.408219601,26.816512,0.006849315,0,,0,0.006006006
114,31/05/2023 20:48,975,46.25,9.541666667,19.0625,9.75,975,22,23.23214286,0,1,3.969047619,11.227136,0,1,2.364724019,11.10016,0,1,8.772021694,12.468224,0,1,0.579153398,8.044544,3,1,7.366905016,525.688832,0,1,0.187936866,0.794624,0,1,1.649227118,8.58112,0,1,1.737438284,10.735616,0,1,7.540641006,12.394496,0.031746032,0,,0,0.019073569
115,31/05/2023 20:50,975,24.25,9.821428571,40.89285714,22,975,9.5,23.81875,0,1,4.825933414,11.12064,4,0.5,2.522325213,18.755584,0,1,6.784656741,13.246464,0,1,0.265218922,8.495104,0,1,0.983602294,11.636736,0,1,0.263632238,0.790528,0,1,21.75667814,8.712192,0,1,1.266662841,11.014144,0,1,5.616944577,12.500992,0.035087719,0,0,0,0.019417476
116,31/05/2023 20:52,4875,,9.375,33.39285714,23.5,4875,9.75,23.10625,0,1,3.540443077,11.595776,0,1,2.425576746,20.410368,0,1,8.649882721,12.767232,0,1,0.521953474,8.978432,0,1,1.092353146,10.305536,1,1,0.079572675,1.478656,0,1,1.038018189,8.413184,0,1,1.712528334,11.022336,0,1,6.576686053,13.541376,0.01183432,0.535714286,0.9,0,0.035928144
117,31/05/2023 20:55,975,48.125,22.25,21.86363636,21.25,975,9.625,28.57142857,0,1,3.945895138,11.354112,0,1,2.400384827,10.07616,0,1,6.855786762,13.418496,0,1,0.321643583,9.03168,0,1,0.877658724,11.292672,0,1,0.255179552,1.654784,2,1,99.89816415,13.7216,0,1,1.243039718,11.317248,0,1,6.053266957,12.619776,0.011975732,0,0,0,0.008746356
118,31/05/2023 20:57,975,48.33333333,8.5,19,23.5,975,9.625,22.98076923,4,0.5,4.124118123,20.402176,0,1,2.379762813,9.498624,0,1,7.558173198,12.918784,0,1,0.383035069,8.441856,0,1,1.295647834,10.805248,0,1,0.244421281,0.815104,0,1,0.6763178,8.33536,0,1,1.371650385,10.73152,0,1,7.872425811,13.389824,0.02920177,0,0,0,0.014234875
119,31/05/2023 20:59,4875,47.91666667,975,19.85,23.5,2425,9.75,23.45,0,1,3.8420576,21.393408,0,1,2.35978235,9.433088,0,1,10.09483181,12.8,1,1,0.778719429,16.81408,0,1,1.240116558,10.461184,0,1,0.201065538,0.790528,0,1,1.780208423,8.318976,0,1,1.519018369,10.77248,0,1,6.705913198,13.729792,0.037974684,0,0,0,0.02
120,31/05/2023 21:01,975,47.5,23.25,24.88636364,9.5,975,4.8,46.29032258,0,1,3.774386152,10.379264,0,1,2.133488291,10.38336,0,1,5.960474752,15.028224,0,1,0.347712927,19.030016,0,1,0.863037357,10.358784,0,1,0.281173826,0.802816,0,1,1.126572065,11.628544,0,1,0.829914303,12.34944,2,1,100.0221521,23.420928,0.032257314,0,0,0,0.012987013
121,31/05/2023 21:03,975,24.25,16,17.725,22.75,975,9.75,24.37804878,0,1,5.73090533,10.522624,0,1,3.647658679,13.2096,3,1,15.68017872,527.44192,0,1,0.682576867,10.313728,0,1,1.124306839,11.108352,0,1,0.284222163,0.79872,0,1,1.573221477,11.800576,0,1,1.204306121,12.648448,0,1,6.924118993,17.416192,0.01025641,0,0,0,0.006024096
122,31/05/2023 21:06,975,46.25,9.1,17.875,23.875,975,9.75,23.19642857,0,1,4.489120591,9.54368,0,1,2.794250081,10.256384,0,1,10.1605573,13.058048,0,1,0.609362213,10.645504,4,0.5,1.761614704,19.472384,0,1,0.223998799,0.823296,0,1,1.262371832,11.788288,0,1,2.303054279,12.36992,0,1,7.623805382,16.969728,0.018518519,0.1,0,0,0.010135135
123,31/05/2023 21:08,4125,46.875,2237.5,725,2425,975,2425,4432.692308,0,1,5.129087993,10.46528,1,1,0.575323754,20.451328,0,1,4.959713461,13.623296,0,1,0.23884785,10.866688,0,1,0.82492298,21.745664,0,1,0.186284828,0.831488,0,1,0.008913593,11.739136,0,1,1.127402646,12.046336,0,1,5.678652351,18.464768,0.594059406,0,0.714285714,0.910447761,0.614035088
124,31/05/2023 21:10,975,43.75,9.5,20.734375,19.75,975,43.75,30,0,1,2.444833317,10.436608,0,1,1.930967481,21.25824,0,1,9.446295623,13.180928,0,1,0.375655609,11.042816,0,1,0.564727842,11.137024,2,1,100.0087342,6.209536,0,1,1.601247172,11.71456,0,1,1.560958987,12.075008,0,1,7.630494786,18.182144,0.011904932,0,0,0,0.005952381
125,31/05/2023 21:12,975,24.25,9.590909091,17.39285714,22,975,9.75,23.43303571,0,1,4.68766152,10.641408,0,1,3.123191071,10.031104,0,1,9.219555092,13.971456,0,1,0.333141343,11.145216,0,1,1.001134804,9.977856,0,1,0.258081579,0.815104,3,1,1.873376369,484.040704,0,1,1.294433769,12.386304,0,1,8.031825249,17.862656,0.010582011,0,0,0,0.005167959
