,timestamp,latency_edgex-ui_edgex-core-command,latency_edgex-ui_edgex-core-data,latency_edgex-core-command_edgex-core-metadata,latency_edgex-ui_edgex-sys-mgmt-agent,latency_edgex-device-mqtt_edgex-core-metadata,latency_edgex-core-command_edgex-device-mqtt,latency_edgex-ui_edgex-core-metadata,latency_edgex-core-metadata_edgex-device-mqtt,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,error_edgex-core-metadata,error_edgex-device-mqtt,error_edgex-core-command,error_edgex-core-data,error_edgex-ui
30,2023-06-02 06:06:41,975.0,4624.999999999999,22.75,47.5,4.8,975.0,22.67500000000001,22.75,0,1.0,1.5729246487865185,11.026432,0,1.0,0.7479310145262702,16.965632,0,1.0,7.398329048845083,19.615744,0,1.0,0.8388265004567316,11.61216,0,1.0,0.23500027178336977,0.8192,1,0.9166666666666666,3.8566962907742126,22.4256,0,1.0,0.3266463600365376,13.303808,0,1.0,6.917203603021278,18.1248,0,1.0,0.9172421766611732,14.057472,0.019047619047619053,0.0,0.0,0.09523809523809523,0.026881720430107524
31,2023-06-02 06:08:52,975.0,16.0,39.375,24.25,9.75,975.0,33.05555555555553,23.875,0,1.0,2.998691894417379,11.63264,0,1.0,0.9491993620412774,17.195008,0,1.0,5.890478628103487,19.013632,0,1.0,1.3444008046745428,10.87488,0,1.0,0.21629636976785824,0.806912,0,1.0,4.033999999999999,22.87616,2,1.0,100.45880415088106,18.366464,0,1.0,7.59816069699811,18.16576,0,1.0,0.7534792516818105,13.590528,0.015384045991758986,0.0,0.0,0.0,0.002898550724637681
32,2023-06-02 06:11:03,975.0,9.974576271186441,9.499999999999998,46.25,9.75,975.0,23.228723404255312,23.5,0,1.0,2.827936821323136,11.034624,0,1.0,1.4867055620378484,16.883712,3,1.0,7.979867157848256,486.07232,0,1.0,0.9834104938272397,11.710464,0,1.0,0.20134476382583888,0.8192,0,1.0,4.852755798090038,10.268672,0,1.0,0.44099553497623284,14.073856,0,1.0,10.757152443111782,18.071552,0,1.0,1.4765999833997792,13.651968,0.010526315789473682,0.0,0.0,0.0,0.0027624309392265197
33,2023-06-02 06:13:14,975.0,16.12500000000003,13.0,40.0,,975.0,22.852272727272727,4.8,0,1.0,2.4353307560125828,11.104256,0,1.0,1.4284375705576873,16.928768,0,1.0,7.235951571539401,21.68832,0,1.0,0.9932678161596625,11.534336,0,1.0,0.32354891036034067,0.79872,0,1.0,4.511366217751118,10.338304,0,1.0,0.19260404949348528,13.737984,4,0.5,5.111266683976939,27.037696,0,1.0,1.5148083134390185,13.574144,0.02580645161290323,0.0,0.0,0.0,0.011940298507462687
34,2023-06-02 06:15:24,45.625,23.49999999999998,27.499999999999922,47.1875,,,23.418478260869563,,0,1.0,2.4857971715217144,10.838016,0,1.0,1.2033681765388267,16.535552,0,1.0,8.24165581879657,20.041728,1,0.08333333333333334,0.6089500084540382,19.034112,0,1.0,0.2213638080846122,0.929792,0,1.0,4.097784427691772,10.56768,0,1.0,0.5286841379309972,14.159872,0,1.0,9.943265193750438,28.925952,0,1.0,1.3249638432997022,13.877248,0.015069060230915894,,0.8890173024992498,0.0,0.04958677685950414
35,2023-06-02 06:17:35,975.0,433.3333333333345,182.49999999999994,45.0,95.0,975.0,231.53846153846152,197.49999999999994,2,1.0,100.00342088706999,17.260544,0,1.0,1.6226025316456476,16.91648,0,1.0,8.361602502650817,20.04992,0,1.0,0.7247403685092124,22.1184,0,1.0,0.1448707567735654,0.802816,0,1.0,2.520151555203097,10.317824,0,1.0,0.5105972625467794,13.68064,0,1.0,9.857901037509977,11.28448,0,1.0,1.1390446379971315,13.508608,0.037500000000000006,0.0,0.0,0.0,0.01935483870967742
36,2023-06-02 06:19:45,975.0,19.482142857142865,13.0,46.25,9.625,975.0,23.982142857142854,22.75,0,1.0,2.9205309593832602,11.051008,0,1.0,1.3432491767287533,17.125376,0,1.0,7.755929774273144,19.90656,0,1.0,0.8088646811912872,9.801728,3,1.0,6.867956705385297,503.717888,0,1.0,4.2887755890305295,10.416128,0,1.0,0.3235325308870969,13.807616,0,1.0,9.62661729470708,11.53024,0,1.0,0.7574797400889675,13.725696,0.044444444444444446,0.0,0.0,0.0,0.018987341772151896
37,2023-06-02 06:21:56,975.0,29.464285714285655,9.638888888888888,47.916666666666664,9.75,975.0,23.2,9.0,0,1.0,2.3592431112655845,11.321344,4,0.5,1.9549618892189486,26.796032,0,1.0,7.773624625176942,19.734528,0,1.0,1.1016457983735632,10.825728,0,1.0,0.19908148148159752,0.876544,0,1.0,4.359097491745342,10.514432,0,1.0,0.5596434937614603,13.971456,0,1.0,10.170324343380937,10.62912,0,1.0,1.5396747300807758,13.9264,0.020100502512562814,0.0,0.0,0.0,0.007731958762886598
38,2023-06-02 06:24:06,975.0,1284.9999999999993,9.90625,47.5,9.5,975.0,23.318965517241374,22.0,0,1.0,1.7806505169420606,11.620352,0,1.0,1.5937616511318222,26.734592,0,1.0,7.69411073306367,20.557824,0,1.0,0.6670420722387552,11.149312,0,1.0,0.20847401522678005,0.843776,2,1.0,99.86752348874316,18.00192,0,1.0,0.5258680282795024,14.41792,0,1.0,7.871710807347268,11.051008,0,1.0,1.2594558477646733,13.934592,0.02112676056338028,0.0,0.0,0.0,0.010273972602739725
39,2023-06-02 06:26:17,975.0,20.37499999999994,14.499999999999977,45.0,,975.0,23.31666666666667,23.125,0,1.0,2.6653811497575166,11.505664,0,1.0,1.3229326892518896,9.25696,0,1.0,6.954432793139375,20.324352,0,1.0,0.9662406311637081,10.141696,0,1.0,0.3328084390766877,0.831488,0,1.0,4.803757322175752,10.8544,3,1.0,6.405788561525353,512.53248,0,1.0,8.688514548238881,10.928128,0,1.0,1.4166919959475581,13.549568,0.05521472392638037,0.0,0.0,0.0,0.02535211267605634
