,timestamp,latency_edgex-device-mqtt_edgex-core-metadata,latency_edgex-core-metadata_edgex-device-mqtt,latency_edgex-core-command_edgex-device-mqtt,latency_edgex-ui_edgex-core-command,latency_edgex-ui_edgex-sys-mgmt-agent,latency_edgex-core-command_edgex-core-metadata,latency_edgex-ui_edgex-core-metadata,latency_edgex-ui_edgex-core-data,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,error_edgex-device-mqtt,error_edgex-core-metadata,error_edgex-ui,error_edgex-core-command,error_edgex-core-data
47,2023-05-06 12:15:33,,9.0,8.0,38.749999999999986,24.25,13.0,22.886363636363633,21.083333333333314,0,1.0,2.2786325366648557,11.73504,0,1.0,0.9712320255636429,15.761408,0,1.0,0.1746367061356008,0.970752,0,1.0,0.8825815666816826,9.027584,0,1.0,1.184284761269419,8.364032,0,1.0,3.48681245225363,28.278784,0,1.0,7.60678605846464,15.23712,1,1.0,0.3700613354935762,9.084928,0,1.0,6.997824925589499,12.632064,1.0,0.03260869565217391,0.029490616621983913,0.9,0.0
48,2023-05-06 12:17:43,,,,24.25,24.25,9.636363636363637,22.455357142857146,14.499999999999986,0,1.0,2.1954736664984456,12.242944,0,1.0,,8.011776,0,1.0,0.2111806223933391,0.966656,0,1.0,0.6226910884114226,9.40032,0,1.0,1.1937137597791088,8.134656,0,1.0,4.6047162673392235,10.58816,0,1.0,7.721095133527007,14.700544,0,1.0,0.8173774854017303,8.568832,3,1.0,13.175775219154781,489.230336,,0.04294478527607362,0.0231023102310231,0.7142857142857143,0.0
49,2023-05-06 12:19:54,,,,37.499999999999986,24.25,11.5,23.071428571428577,19.92307692307693,0,1.0,1.778825778263229,12.51328,0,1.0,,8.011776,0,1.0,0.225674369563292,0.946176,0,1.0,0.5074961802903043,9.592832,0,1.0,0.8109210065536039,8.134656,0,1.0,3.5950792730085177,9.519104,4,0.5,9.208920580185872,23.793664,0,1.0,0.7568163638441306,9.015296,0,1.0,7.284303620283689,13.893632,,0.03333333333333333,0.059171597633136085,0.8823529411764705,0.0
50,2023-05-06 12:22:05,9.75,23.5,975.0,975.0,46.25,9.899999999999999,22.386363636363633,18.625000000000007,0,1.0,2.5148877308113065,12.906496,1,1.0,1.0107746361050693,9.396224,0,1.0,0.21219581532862525,0.970752,0,1.0,1.1677719604421364,9.068544,0,1.0,1.4803254666049641,8.237056,0,1.0,4.512554084598013,9.826304,0,1.0,9.863765006089425,25.1904,0,1.0,0.5560548476041429,8.638464,0,1.0,7.614137266828863,13.49632,0.0,0.03225806451612903,0.008450704225352112,0.0,0.0
51,2023-05-06 12:24:16,9.5,23.875,975.0,975.0,24.25,9.615384615384615,22.835227272727273,21.906249999999986,3,1.0,2.804204229505424,477.093888,0,1.0,1.191777206280456,10.715136,0,1.0,0.2811485642946403,0.96256,0,1.0,0.88879586630912,9.138176,0,1.0,1.6833246053714315,8.241152,0,1.0,4.104312354312347,9.969664,0,1.0,9.895772991251938,10.113024,0,1.0,0.6561091854419467,8.613888,0,1.0,7.260536398467495,13.508608,0.0,0.038461538461538464,0.021680216802168025,0.0,0.0
52,2023-05-06 12:26:26,9.75,23.875,4875.0,4875.0,24.25,11.5,23.148936170212764,20.87500000000002,0,1.0,2.2344715108613076,14.819328,0,1.0,0.5612811177801847,10.77248,4,0.5,0.25542643574288987,3.043328,0,1.0,0.7210933068633051,9.007104,0,1.0,0.9102522306108476,8.589312,0,1.0,3.620697045941659,10.412032,0,1.0,8.68821471061655,10.100736,0,1.0,0.6480535658673265,9.09312,0,1.0,6.862442843286819,13.336576,0.7586206896551725,0.026455026455026457,0.04819277108433736,0.9090909090909091,0.0
53,2023-05-06 12:28:37,19.749999999999993,21.625,975.0,975.0,24.25,9.649999999999999,22.815217391304348,18.124999999999964,0,1.0,2.464964227896999,15.785984,0,1.0,1.1493045081280377,11.75552,0,1.0,0.2123808625082573,3.178496,0,1.0,1.29339172799834,9.392128,1,1.0,1.3624641010913372,8.257536,0,1.0,4.146751177109758,10.039296,0,1.0,9.43628907226807,11.636736,0,1.0,0.3750069003588233,9.4208,0,1.0,7.5272831788458285,13.74208,0.0,0.02173913043478261,0.015772870662460567,0.0,0.0
54,2023-05-06 12:30:47,4.8,22.375,975.0,975.0,43.74999999999999,9.681818181818182,22.585365853658534,12.874999999999963,0,1.0,2.440872394264362,16.719872,0,1.0,1.1974947003276166,11.50976,0,1.0,0.21861280206603947,2.244608,0,1.0,1.358807201205485,9.8304,0,1.0,1.6571388261851023,8.25344,1,1.0,3.7919296167836514,10.821632,0,1.0,10.369163924310959,10.665984,0,1.0,0.505474869451687,9.3184,0,1.0,7.9041859567902994,13.16864,0.0,0.017964071856287425,0.012121212121212121,0.0,0.0
55,2023-05-06 12:32:58,9.75,9.375,975.0,975.0,24.25,8.499999999999998,23.439999999999998,22.9642857142857,0,1.0,2.3142036818105094,16.474112,0,1.0,0.8909436893203914,11.382784,0,1.0,0.21220310765815714,1.41312,0,1.0,1.093891205274853,9.179136,0,1.0,1.4888894913783632,8.224768,0,1.0,3.8923122444587954,10.81344,0,1.0,8.819340955806803,11.190272,3,1.0,6.073979922279783,528.265216,0,1.0,7.473352738819827,12.406784,0.0,0.022222222222222223,0.00737100737100737,0.0,0.0
56,2023-05-06 12:35:09,9.75,23.875,975.0,975.0,24.25,9.299999999999999,23.279411764705884,13.75,0,1.0,0.6264102890614784,16.273408,0,1.0,0.7198120915032724,11.235328,0,1.0,0.2775528083325222,1.39264,0,1.0,0.3272417772648584,9.191424,0,1.0,0.8523295584099536,8.23296,0,1.0,2.8281569467432797,10.739712,0,1.0,8.640081729950646,10.375168,0,1.0,0.06293186045200555,9.265152,4,0.5,3.8830759908596533,21.987328,0.0,0.01459768687304104,0.005249343832020997,0.0,0.0
57,2023-05-06 12:37:19,9.75,23.875,975.0,975.0,45.0,19.0,23.258064516129032,21.249999999999986,0,1.0,2.6577062397756395,16.744448,0,1.0,1.4062048031425696,11.329536,0,1.0,0.20700942686947024,1.441792,0,1.0,1.4859367979631335,9.834496,0,1.0,1.4849809789500292,8.278016,0,1.0,4.35088088026211,10.665984,1,1.0,10.415883953905794,11.321344,0,1.0,0.3245077766789495,8.99072,0,1.0,7.610727728983687,25.575424,0.0,0.03125,0.022364217252396165,0.0,0.0
58,2023-05-06 12:39:30,9.625,22.0,975.0,975.0,24.25,9.90909090909091,22.947368421052627,17.416666666666668,0,1.0,3.3889641750161257,18.325504,3,1.0,1.1312287775891283,471.281664,0,1.0,0.21757327700026433,2.260992,0,1.0,1.1057081513289655,9.27744,0,1.0,1.6191335978835784,8.21248,0,1.0,4.120327645051101,12.136448,0,1.0,8.915160034602074,10.551296,0,1.0,0.5982678114173797,9.035776,0,1.0,7.521986540079327,11.89888,0.0,0.03157894736842106,0.013774104683195593,0.0,0.0
59,2023-05-06 12:41:41,22.0,23.75,975.0,975.0,24.25,17.499999999999993,22.64024390243902,20.37499999999997,4,0.4166666666666667,2.1747052899709733,26.345472,0,1.0,0.9493021459700962,13.725696,0,1.0,0.17453936348408725,2.23232,0,1.0,1.0230225638482429,9.351168,0,1.0,0.030897800475875502,8.486912,0,1.0,4.800297131147515,12.599296,0,1.0,7.364399454049131,15.159296,0,1.0,0.32602449580991566,9.089024,0,1.0,7.336552096177555,12.025856,0.0,0.055248618784530384,0.01804123711340206,0.0,0.0
60,2023-05-06 12:43:52,,4.8,975.0,975.0,24.25,9.55,22.395833333333336,9.826923076923075,0,1.0,2.10409021014864,27.721728,0,1.0,0.8039849915901192,14.389248,1,1.0,0.15455314166775022,2.2528,0,1.0,1.8316531358729344,9.089024,0,1.0,0.011876208897461937,8.339456,0,1.0,3.6732962757087284,12.910592,0,1.0,7.935324102776079,15.613952,0,1.0,0.39798457327693965,9.732096,0,1.0,6.685977998794458,12.9024,0.0,0.030674846625766878,0.01949860724233983,0.0,0.0
61,2023-05-06 12:46:03,9.5,8.749999999999998,975.0,975.0,24.25,9.357142857142858,23.178571428571427,20.83333333333333,0,1.0,2.1620924011278984,9.076736,0,1.0,0.913117705127466,13.66016,0,1.0,0.19511023176936101,2.260992,0,1.0,1.4286405550990355,9.302016,3,1.0,0.09582829504232998,512.08192,0,1.0,3.728341072613158,13.017088,0,1.0,8.302399104334322,15.507456,0,1.0,0.3790844777361558,9.383936,0,1.0,7.356383958729959,13.197312,0.0,0.02325581395348837,0.029900332225913623,0.0,0.0
62,2023-05-06 12:48:14,4.8,4.8,975.0,975.0,24.25,9.5,22.225,35.41666666666664,0,1.0,2.2540599816382754,9.084928,0,1.0,0.6708205581250188,15.167488,0,1.0,0.1986121819583655,2.228224,0,1.0,1.2666823726506744,9.490432,0,1.0,0.017657460424377967,7.90528,3,1.0,9.570492527423976,437.202944,0,1.0,6.027869752126671,14.729216,0,1.0,0.28678231501380197,9.162752,0,1.0,6.656062715972996,13.18912,0.0,0.03314917127071824,0.024615384615384615,0.0,0.0
63,2023-05-06 12:50:24,9.75,20.499999999999993,975.0,975.0,24.25,13.0,22.918750000000003,16.093750000000014,0,1.0,2.2632647087520668,8.167424,0,1.0,1.0912167927641019,14.60224,0,1.0,0.22713875921030338,2.236416,0,1.0,0.9059086058019038,10.01472,0,1.0,0.023486755967359378,7.815168,0,1.0,3.5013538988860002,10.993664,0,1.0,7.545637987291663,14.741504,4,0.5,0.8801470611112958,17.281024,0,1.0,7.386973416394225,13.623296,0.0,0.07042253521126762,0.0029498525073746317,0.0,0.0
64,2023-05-06 12:52:35,9.5,22.0,975.0,975.0,45.0,9.5,22.384146341463413,23.000000000000004,0,1.0,2.3833568100552647,8.64256,0,1.0,0.9181124959002869,15.17568,0,1.0,0.2324506538867689,2.27328,0,1.0,1.2475649986022095,9.07264,0,1.0,0.026632124352311264,7.847936,0,1.0,3.6035558477260183,11.390976,0,1.0,7.473463099353626,14.815232,0,1.0,0.5809802625365947,18.41152,1,1.0,7.586382232612449,12.92288,0.0,0.040462427745664734,0.011428571428571429,0.0,0.0
65,2023-05-06 12:54:46,9.75,8.749999999999998,975.0,975.0,42.499999999999986,9.600000000000001,22.715909090909093,9.964912280701753,0,1.0,2.8573556141893808,7.860224,0,1.0,0.8190723582025619,15.6672,0,1.0,0.2652813299232751,2.203648,0,1.0,1.4672862200435481,9.650176,0,1.0,0.0190404624277477,7.852032,0,1.0,3.3291653463463646,11.137024,3,1.0,13.277064666926181,493.625344,0,1.0,0.5404427814156544,8.372224,0,1.0,7.374679231605638,12.894208,0.0,0.028409090909090908,0.018348623853211007,0.0,0.0
66,2023-05-06 12:56:56,4.8,22.75,975.0,975.0,24.25,14.499999999999977,23.336956521739125,21.999999999999993,0,1.0,2.427438409451069,8.019968,4,0.5,2.207120020180909,26.800128,0,1.0,0.33514233521084164,2.215936,0,1.0,0.6989522811696328,9.74848,0,1.0,0.09419161190883456,7.872512,0,1.0,3.641647024160251,10.973184,0,1.0,9.087892624879021,14.696448,0,1.0,0.6115680105363281,8.658944,0,1.0,8.471467079605429,12.931072,0.0,0.042424242424242434,0.015479876160990714,0.0,0.0
67,2023-05-06 12:59:07,9.25,22.0,975.0,975.0,41.249999999999986,19.749999999999993,22.987804878048784,21.249999999999986,1,1.0,2.3794763573932234,9.37984,0,1.0,0.9408130251004541,29.110272,0,1.0,0.21588626809902067,2.347008,0,1.0,1.4400163255054246,9.46176,0,1.0,0.025036611797799372,7.90528,0,1.0,3.740997344838975,10.850304,0,1.0,7.29101943501196,15.179776,0,1.0,0.3685740826753384,8.76544,0,1.0,7.090826767023406,14.0288,0.0,0.011976047904191617,0.00946372239747634,0.0,0.0
68,2023-05-06 13:01:18,9.5,9.25,975.0,975.0,24.25,9.583333333333332,22.49285714285714,20.99999999999995,0,1.0,2.4364396424207495,7.8848,0,1.0,1.1688980432543778,12.988416,3,1.0,0.29390117346531575,472.182784,0,1.0,1.6015514184397093,9.097216,0,1.0,0.015268054090364039,7.909376,0,1.0,3.8433502267271615,10.89536,0,1.0,9.0616496598639,16.175104,0,1.0,0.41299085764040183,8.429568,0,1.0,7.752261656228329,12.857344,0.0,0.04,0.011764705882352941,0.0,0.0
69,2023-05-06 13:03:29,4.8,22.0,975.0,975.0,24.25,9.5,22.854166666666664,18.531249999999993,0,1.0,2.2506493506493768,8.974336,0,1.0,0.8797513432462859,13.295616,0,1.0,0.1823198335984345,2.392064,0,1.0,0.5005018629761971,9.187328,4,0.5,1.5263746362347161,16.642048,0,1.0,3.3641964285714714,10.698752,0,1.0,7.238016822651214,16.0768,0,1.0,0.6463466440101946,8.974336,0,1.0,7.289809900607929,13.246464,0.0,0.04046242774566475,0.024922118380062305,0.0,0.0
70,2023-05-06 13:05:39,9.5,22.375,975.0,975.0,24.25,9.399999999999999,22.974999999999998,17.574999999999985,0,1.0,1.6864662599836249,8.372224,0,1.0,1.0862952419682808,13.131776,0,1.0,0.19482734614313046,2.338816,0,1.0,0.6113412921348441,9.531392,0,1.0,1.3341972847241999,16.740352,4,0.5,3.5208955767267103,25.686016,0,1.0,8.069958153347821,14.934016,0,1.0,0.5210209042294545,8.384512,0,1.0,7.474414323962511,13.234176,0.0,0.02645502645502646,0.019169329073482424,0.0,0.0
71,2023-05-06 13:07:50,9.75,21.249999999999993,975.0,975.0,24.25,13.0,22.299999999999994,20.9772727272727,0,1.0,2.355162614461646,9.207808,0,1.0,0.9803742408491553,13.156352,0,1.0,0.10437905236907537,2.371584,0,1.0,0.6114179954441998,9.211904,0,1.0,1.7014402348408415,8.97024,0,1.0,3.9913822658563176,26.021888,0,1.0,7.971193875795786,15.712256,1,1.0,0.7571838228023329,8.56064,0,1.0,7.2120089522350845,12.742656,0.0,0.046153846153846156,0.018867924528301883,0.0,0.0
72,2023-05-06 13:10:01,9.75,4.8,975.0,975.0,24.25,9.416666666666666,22.878048780487802,18.499999999999986,0,1.0,2.626109683706956,10.399744,0,1.0,1.1529842733531193,13.33248,0,1.0,0.2843671172627856,2.33472,0,1.0,1.186024797183543,9.138176,0,1.0,1.6334988517162192,8.2944,0,1.0,3.890021243291595,10.493952,0,1.0,7.350164744646029,15.024128,0,1.0,0.5397515527950344,8.830976,3,1.0,7.378410675164353,474.8288,0.0,0.030303030303030304,0.005263157894736842,0.0,0.0
73,2023-05-06 13:12:11,22.0,,975.0,975.0,24.25,9.538461538461538,23.178571428571423,16.53571428571423,0,1.0,2.5428318688447176,10.964992,0,1.0,0.5949249983479729,14.106624,0,1.0,0.2780040931683099,2.342912,0,1.0,0.5504893629490728,9.388032,0,1.0,1.5144741532976844,8.269824,0,1.0,4.069158933053166,10.006528,4,0.5,8.026030277226672,25.1904,0,1.0,0.26727111595882524,8.941568,0,1.0,6.930447227191372,14.770176,0.0,0.031746031746031744,0.002890173410404624,0.0,0.0
74,2023-05-06 13:14:22,9.666666666666666,9.375,975.0,975.0,24.25,9.642857142857142,22.818181818181817,17.624999999999975,0,1.0,2.298384337578378,12.374016,1,1.0,1.2072236410069286,13.324288,0,1.0,0.21013343978101756,2.342912,0,1.0,1.125812232177629,9.191424,0,1.0,1.424496644295302,8.82688,0,1.0,3.62357472254598,9.883648,0,1.0,8.157766729373826,26.161152,0,1.0,0.6781032482598679,8.58112,0,1.0,7.179396477042917,13.2096,0.0,0.01829268292682927,0.013850415512465374,0.0,0.0
75,2023-05-06 13:16:32,4.8,9.125,975.0,975.0,24.25,9.357142857142858,22.347560975609753,17.607142857142875,3,1.0,2.604739657390502,546.328576,0,1.0,1.135363416429999,12.873728,0,1.0,0.20135125264772727,2.363392,0,1.0,0.6650435632276889,9.334784,0,1.0,1.5952767045763676,8.318976,0,1.0,4.0509893125360925,9.867264,0,1.0,11.513003888836208,10.87488,0,1.0,0.478894964498495,9.003008,0,1.0,6.894428088539992,12.96384,0.0,0.022099447513812154,0.007575757575757577,0.0,0.0
76,2023-05-06 13:18:44,9.75,23.5,4875.0,4875.0,42.499999999999986,9.299999999999999,22.726562499999993,22.214285714285694,0,1.0,1.9136799933227675,12.177408,0,1.0,0.5509300265721854,13.529088,4,0.5,0.389328143568696,3.653632,0,1.0,0.7126416450168471,9.1136,0,1.0,1.0374516685503503,8.45824,0,1.0,3.0741159934901745,10.0352,0,1.0,8.40055051483333,12.496896,0,1.0,0.41872017962391805,9.216,0,1.0,5.944423450107134,14.311424,0.6,0.027586206896551724,0.028125,0.8333333333333334,0.0
77,2023-05-06 13:20:54,,4.8,975.0,975.0,24.25,9.96153846153846,23.182692307692307,20.406250000000007,0,1.0,2.7695585608573112,12.156928,0,1.0,1.4713007570543633,13.672448,0,1.0,0.14910387167046257,3.813376,0,1.0,1.1459039730813878,9.764864,1,1.0,1.4582290774064517,8.27392,0,1.0,4.208765374435626,10.756096,0,1.0,10.074985894301285,11.595776,0,1.0,0.4821686520964409,8.810496,0,1.0,7.183939533962559,13.320192,0.0,0.046242774566474,0.01939058171745152,0.0,0.0
78,2023-05-06 13:23:05,9.5,21.625,975.0,975.0,24.25,10.0,23.124999999999993,20.5,0,1.0,2.31060915433043,12.443648,0,1.0,1.0533045175683171,13.55776,0,1.0,0.2744141427984101,0.83968,0,1.0,1.1781139090754777,9.715712,0,1.0,1.384835215487448,8.728576,1,1.0,3.9870557389784387,10.186752,0,1.0,8.831524325753573,10.735616,0,1.0,0.39562147730643804,9.33888,0,1.0,7.075965969514335,13.238272,0.0,0.029268292682926828,0.008875739644970414,0.0,0.0
79,2023-05-06 13:25:15,9.75,20.499999999999993,975.0,975.0,24.25,9.5,23.178571428571423,18.1923076923077,0,1.0,2.473020441295889,12.41088,0,1.0,1.0888678506137415,13.746176,0,1.0,0.22107449654978098,0.83968,0,1.0,1.4156805215973982,9.15456,0,1.0,1.7207058663214612,8.33536,0,1.0,4.180545498431064,10.428416,0,1.0,9.519213767902436,10.89536,3,1.0,6.8397566270566745,486.252544,0,1.0,7.709932236205226,13.35296,0.0,0.019736842105263157,0.012953367875647668,0.0,0.0
80,2023-05-06 13:27:26,,22.75,975.0,975.0,24.25,9.277777777777775,23.14285714285714,20.000000000000014,0,1.0,2.5765496744976284,12.603392,0,1.0,0.7157006151743077,14.569472,0,1.0,0.26340040119141644,0.8192,0,1.0,0.4140850144091975,10.05568,0,1.0,0.9093834132247511,8.310784,0,1.0,2.7959518808477846,10.473472,0,1.0,10.050524013487692,10.694656,0,1.0,0.1973954466716181,9.101312,4,0.5,6.194283411401988,22.237184,0.0,0.024844720496894408,0.010600706713780918,0.0,0.0
81,2023-05-06 13:29:36,9.625,23.75,975.0,975.0,41.249999999999986,11.5,22.730263157894733,9.978070175438596,0,1.0,3.3884164733178053,14.5408,0,1.0,1.075522623138599,13.717504,0,1.0,0.2272404528881203,0.815104,0,1.0,0.9777568385586413,9.138176,0,1.0,1.6633841078878633,8.704,0,1.0,6.835951093345889,17.375232,1,1.0,9.895552201704607,10.510336,0,1.0,0.42516070892159374,9.388032,0,1.0,7.064024204210309,25.66144,0.0,0.0,0.0,0.0,0.0
82,2023-05-06 13:31:47,9.75,22.0,975.0,975.0,24.25,9.541666666666664,22.70408163265306,9.951086956521738,0,1.0,2.5989015487480436,12.337152,3,1.0,1.118800069160265,437.854208,0,1.0,0.2906306306306314,0.843776,0,1.0,0.6834100356294172,9.744384,0,1.0,1.5081038798498225,8.761344,0,1.0,4.07450607154582,10.416128,0,1.0,10.901183966020746,11.091968,0,1.0,0.4121711857547582,9.355264,0,1.0,7.421318047545366,12.627968,0.0,0.04102564102564102,0.018134715025906734,0.0,0.0
83,2023-05-06 13:33:57,9.5,23.875,975.0,975.0,47.5,9.7,23.054054054054053,32.32142857142856,4,0.5,2.3133586525759577,25.649152,0,1.0,0.9863989349900247,14.061568,0,1.0,0.18326977117623527,0.823296,0,1.0,0.5539963054187848,9.424896,0,1.0,0.01655584465645495,8.626176,0,1.0,4.35307581277066,11.010048,0,1.0,7.772080786606423,13.975552,0,1.0,0.25793698879128824,9.388032,0,1.0,6.897406147896236,12.341248,0.0,0.041176470588235294,0.009202453987730062,0.0,0.0
84,2023-05-06 13:36:07,9.75,22.749999999999996,975.0,975.0,40.0,14.499999999999977,22.890625,22.624999999999982,0,1.0,2.43489588783091,25.202688,0,1.0,0.9100134796841923,13.950976,1,1.0,0.30137478849407695,0.806912,0,1.0,1.441839778416956,9.678848,0,1.0,0.018371110714508632,8.290304,0,1.0,4.775978134021214,10.575872,0,1.0,8.304357092114603,14.065664,0,1.0,0.29175144349739085,9.240576,0,1.0,8.196878483834977,11.73504,0.0,0.034482758620689655,0.008982035928143712,0.0,0.0
85,2023-05-06 13:38:18,9.75,22.75,975.0,975.0,45.0,9.428571428571429,22.307692307692303,30.17857142857147,0,1.0,2.126349380014587,12.955648,0,1.0,0.9972947510094261,13.754368,0,1.0,0.15962990377498132,0.806912,0,1.0,0.8904141885012481,9.162752,3,1.0,0.06937716262975514,467.451904,0,1.0,4.103493955952993,10.752,0,1.0,8.760870243293775,15.4624,0,1.0,0.29883001049318253,8.99072,0,1.0,6.944053979997284,12.86144,0.0,0.04891304347826087,0.0110803324099723,0.0,0.0
86,2023-05-06 13:40:29,9.625,23.5,975.0,975.0,41.249999999999986,9.88888888888889,23.29807692307692,13.125000000000002,0,1.0,2.2207292963315566,10.493952,0,1.0,1.2633192333803345,13.856768,0,1.0,0.2689520078354553,0.827392,0,1.0,1.2006839473532755,9.805824,0,1.0,0.026134494436364664,8.06912,3,1.0,4.052054574638837,471.949312,0,1.0,7.718073055873734,15.72864,0,1.0,0.6152127892546988,9.101312,0,1.0,7.237634695876746,12.24704,0.0,0.028169014084507046,0.028985507246376812,0.0,0.0
87,2023-05-06 13:42:39,9.75,22.5,975.0,975.0,24.25,9.541666666666664,22.888157894736842,22.67500000000001,0,1.0,2.2981417458945588,10.616832,0,1.0,0.7972177017166135,13.53728,0,1.0,0.22506478781989084,0.811008,0,1.0,0.9997358626486239,9.105408,0,1.0,0.007711482791908238,8.02816,0,1.0,3.8688456478083353,10.903552,0,1.0,7.952576400901582,14.80704,4,0.5,0.8700118402425109,16.973824,0,1.0,6.931242789722066,13.258752,0.0,0.01234567901234568,0.01226993865030675,0.0,0.0
88,2023-05-06 13:44:50,4.8,19.749999999999993,975.0,975.0,24.25,9.399999999999999,22.66279069767442,9.884615384615385,0,1.0,2.407662055871979,9.797632,0,1.0,1.109128217154232,13.737984,0,1.0,0.15494482829741227,0.851968,0,1.0,1.1802419748268442,9.129984,0,1.0,0.021519975031211284,8.02816,0,1.0,3.507606837606804,10.924032,0,1.0,9.807431922915946,15.040512,0,1.0,0.4756659290222111,17.854464,1,1.0,8.472170382505878,12.365824,0.0,0.0425531914893617,0.019543973941368076,0.0,0.0
89,2023-05-06 13:47:00,23.5,23.875,975.0,975.0,24.25,11.5,22.3103448275862,16.150000000000002,0,1.0,2.3829122595495087,10.19904,0,1.0,1.3637474541751582,13.59872,0,1.0,0.21449135349241671,0.851968,0,1.0,1.399160129210932,9.637888,0,1.0,0.020649442690556245,8.02816,0,1.0,4.1052428411004716,10.846208,3,1.0,13.8737364858924,487.5264,0,1.0,0.3766821404887009,8.400896,0,1.0,7.2332630469162735,12.1856,0.0,0.0326797385620915,0.012195121951219511,0.0,0.0
90,2023-05-06 13:49:11,9.75,23.25,975.0,975.0,24.25,9.624999999999998,22.9140625,21.4,0,1.0,2.2669123134328473,10.653696,4,0.5,1.869835110524692,23.04,0,1.0,0.28266374239856656,0.843776,0,1.0,0.9616119783370329,10.051584,0,1.0,0.05133140643255025,7.991296,0,1.0,3.7839740744028565,10.911744,0,1.0,8.449846153845991,15.74912,0,1.0,0.35816163806850804,8.843264,0,1.0,7.649147160894885,12.480512,0.06451612903225806,0.02857142857142857,0.011661807580174929,0.0,0.0
91,2023-05-06 13:51:22,9.75,20.499999999999993,975.0,975.0,24.25,10.0,23.20454545454545,19.857142857142847,1,1.0,2.3921306705462175,10.002432,0,1.0,1.159397458747772,24.399872,0,1.0,0.23916240178764878,0.868352,0,1.0,1.1789180503481096,9.998336,0,1.0,0.015413688275403193,7.9872,0,1.0,4.194492845786933,10.764288,0,1.0,8.315967922636911,14.770176,0,1.0,0.5792634107285834,8.23296,0,1.0,7.470351113286055,12.787712,0.0,0.01923076923076923,0.02752293577981652,0.0,0.0
92,2023-05-06 13:53:32,9.75,4.8,975.0,975.0,24.25,9.571428571428571,22.568965517241374,24.15625,0,1.0,2.0909929914648506,10.735616,0,1.0,0.9354161315181088,11.132928,3,1.0,0.2516954574536134,466.82112,0,1.0,1.1172510231923205,9.629696,0,1.0,0.0243680551042962,7.9872,0,1.0,3.7596293719561698,10.825728,0,1.0,6.942591465476427,14.58176,0,1.0,0.31467016568899875,8.556544,0,1.0,6.356974620568019,12.88192,0.0,0.028901734104046242,0.01933701657458563,0.0,0.0
93,2023-05-06 13:55:43,9.625,23.5,975.0,975.0,24.25,15.99999999999998,23.77631578947369,23.7142857142857,0,1.0,2.4530698483718614,10.006528,0,1.0,1.2365729295426446,10.391552,0,1.0,0.2405643937264589,0.94208,0,1.0,1.4488738738738716,9.76896,4,0.5,1.7419295142730133,16.7936,0,1.0,3.980512764084464,10.93632,0,1.0,7.7625900609644,15.351808,0,1.0,0.3749820695051175,8.859648,0,1.0,6.883537337508247,13.488128,0.0,0.03680981595092024,0.01754385964912281,0.0,0.0
94,2023-05-06 13:57:53,9.25,8.749999999999998,975.0,975.0,24.25,9.749999999999998,22.937499999999993,30.62500000000005,0,1.0,2.546096654275089,10.452992,0,1.0,1.0860067451630067,9.908224,0,1.0,0.2948998178506362,0.933888,0,1.0,0.8739060592430428,9.924608,0,1.0,1.24857998454405,16.81408,4,0.5833333333333333,4.066104017541431,20.02944,0,1.0,8.148586922515387,14.798848,0,1.0,0.3701939095088901,8.769536,0,1.0,8.177713248638845,13.848576,0.0,0.03825136612021857,0.02821316614420063,0.0,0.515
95,2023-05-06 14:00:04,4.8,22.75,975.0,975.0,24.0,15.99999999999998,21.50961538461538,18.699999999999992,0,1.0,2.2911357795154905,11.042816,0,1.0,0.9533584584523757,10.371072,0,1.0,0.2868337419413368,0.929792,0,1.0,1.8572802912116297,9.424896,0,1.0,1.5622452683432702,8.617984,0,1.0,3.8795478472876406,21.106688,0,1.0,7.2366251556663,14.839808,1,1.0,0.4747351778656107,8.646656,0,1.0,7.450258976384847,13.692928,0.0,0.04026845637583893,0.025,0.0,0.0
96,2023-05-06 14:02:15,9.5,22.0,975.0,975.0,43.74999999999999,9.617647058823529,22.354166666666668,19.562500000000007,0,1.0,2.7163667571009364,11.706368,0,1.0,1.3989208298446254,9.99424,0,1.0,0.2637179562386343,0.933888,0,1.0,1.4172085800251513,9.990144,0,1.0,1.3451527224435584,8.43776,0,1.0,4.62603280369041,9.805824,0,1.0,7.698552644990533,15.19616,0,1.0,0.6282976529807759,8.790016,3,1.0,13.858753012812318,492.46208,0.0,0.03550295857988166,0.008310249307479223,0.0,0.0
