,timestamp,latency_edgex-ui_edgex-core-command,latency_edgex-ui_edgex-core-data,latency_edgex-device-mqtt_edgex-core-metadata,latency_edgex-ui_edgex-core-metadata,latency_edgex-core-metadata_edgex-device-mqtt,latency_edgex-ui_edgex-sys-mgmt-agent,latency_edgex-core-command_edgex-core-metadata,latency_edgex-core-command_edgex-device-mqtt,edgex-mqtt-broker,availability_edgex-mqtt-broker,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,edgex-device-mqtt,availability_edgex-device-mqtt,edgex-redis,availability_edgex-redis,edgex-core-metadata,availability_edgex-core-metadata,edgex-core-command,availability_edgex-core-command,edgex-exporter-fledge,availability_edgex-exporter-fledge,edgex-ui,availability_edgex-ui,edgex-core-data,availability_edgex-core-data,error_edgex-device-mqtt,error_edgex-core-command,error_edgex-core-data,error_edgex-core-metadata,error_edgex-sys-mgmt-agent,error_edgex-ui
81,2023-05-05 14:54:11,4875.0,16.14999999999995,9.5,36.999999999999964,23.875,48.75,9.61111111111111,4875.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0.5806451612903226,0.9,0.0,0.03797468354430379,0.0,0.0439882697947214
82,2023-05-05 14:56:24,4875.0,20.687499999999964,9.75,33.749999999999986,23.125,47.5,12.999999999999973,4875.0,0,1.0,0,1.0,3,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0.8182413504565794,0.8999999999999999,0.0,0.011763597833765013,0.0,0.03582089552238807
83,2023-05-05 14:58:34,4875.0,22.428571428571402,9.75,24.82065217391305,22.75,47.5,9.388888888888888,4875.0,0,1.0,0,1.0,0,1.0,4,0.5,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0.7000000000000001,0.9166666666666666,0.0,0.02649006622516556,0.0,0.02931596091205212
84,2023-05-05 15:00:44,4875.0,20.49999999999997,9.75,39.58333333333334,23.5,47.5,9.5625,4875.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0.33333333333333326,0.7499999999999999,0.0,0.020979020979020976,0.0,0.03225806451612903
85,2023-05-05 15:02:55,4875.0,18.14285714285713,9.75,35.5,4.8,48.75,9.5,4875.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,3,1.0,0,1.0,0,1.0,0.6923076923076922,0.8,0.0,0.0440251572327044,0.0,0.044642857142857144
86,2023-05-05 15:05:06,4875.0,18.142857142857128,4.8,24.88970588235295,9.5,48.5,9.5,4875.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,3,1.0,0.689590988370089,0.8332916687498958,0.0,0.04225673309195745,0.0,0.06296296296296296
87,2023-05-05 15:07:16,4875.0,17.35,9.75,25.178571428571455,9.625,24.25,9.55,4875.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,4,0.5,0,1.0,0,1.0,0,1.0,0.7391304347826086,1.0,0.0,0.011173184357541902,0.0,0.03614457831325302
88,2023-05-05 15:09:28,4875.0,16.916666666666636,9.5,29.166666666666654,19.0,,15.99999999999998,4875.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0.5789473684210527,1.0,0.0,0.03703703703703704,0.0,0.032573289902280124
89,2023-05-05 15:11:38,4875.0,19.18749999999999,9.75,39.99999999999997,21.249999999999993,48.75,9.657894736842104,4875.0,0,1.0,0,1.0,0,1.0,0,1.0,3,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0.7333333333333334,1.0,0.0,0.015384615384615387,0.0,0.058365758754863814
90,2023-05-05 15:13:59,975.0,14.874999999999996,9.666666666666666,33.62499999999997,43.74999999999999,24.25,9.9,975.0,0,1.0,0,1.0,4,0.6666666666666667,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0.5576619273301737,0.0,0.0,0.031746031746031744,0.0,0.02318840579710145
91,2023-05-05 15:16:10,975.0,26.874999999999957,9.75,33.75000000000001,23.5,47.5,9.571428571428571,975.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0.0,0.0,0.0,0.02162162162162162,0.0,0.014545454545454549
92,2023-05-05 15:20:49,975.0,19.409090909090907,9.625,37.5,24.25,48.12499999999999,17.499999999999993,975.0,3,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0.0,0.0,0.0,0.031847133757961776,0.0,0.014367816091954025
93,2023-05-05 15:23:07,975.0,22.749999999999982,4.8,23.326923076923073,9.625,24.25,14.499999999999977,975.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,4,0.5,0,1.0,0,1.0,0.0,0.0,0.0,0.01840490797546012,0.0,0.006920415224913495
94,2023-05-05 15:25:18,975.0,12.035714285714295,9.75,33.999999999999986,22.375,46.25,10.0,975.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,4,0.5,0.0,0.0,0.0,0.03355704697986577,0.0,0.0169971671388102
95,2023-05-05 15:27:28,975.0,21.99999999999999,9.625,31.875000000000014,9.375,46.25,13.749999999999982,975.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0126984126984127
96,2023-05-05 15:29:40,975.0,12.750000000000023,9.666666666666666,26.6666666666667,23.0,42.499999999999986,9.95,975.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,3,1.0,0,1.0,0.0,0.0,0.0,0.03067484662576687,0.0,0.0030211480362537764
97,2023-05-05 15:31:51,975.0,18.49999999999998,23.5,41.18055555555556,24.0,47.5,9.75,975.0,0,1.0,0,1.0,0,1.0,0,1.0,4,0.5,0,1.0,0,1.0,0,1.0,0,1.0,0.0,0.0,0.0,0.02515713771481361,0.0,0.009933774834437087
98,2023-05-05 15:34:04,975.0,14.250000000000032,4.8,33.3333333333333,8.499999999999998,47.5,9.653846153846153,975.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0.0,0.0,0.0,0.03208556149732621,0.0,0.008196721311475409
99,2023-05-05 15:36:15,975.0,31.458333333333364,9.6875,32.5,22.0,48.54166666666667,9.666666666666666,975.0,0,1.0,0,1.0,0,1.0,3,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0.0,0.0,0.0,0.01183431952662722,0.0,0.012121212121212121
